"scenario","scenario_label","relative_day","prob_hosp","delay_hosp","prob_unsafe_funeral_comm","prob_unsafe_funeral_hosp","prob_unsafe_funeral_etu","prop_etu","ipc_helper","q_value"
"logistic","logistic",88,0.03185627020358,5.82080848010486,0.964161696020972,0.048407186489821,0,0.0358383039790275,0.0358383039790275,0.039820337754475
"logistic","logistic",89,0.036342954787764,5.79557087931883,0.959114175863765,0.0481828522606118,0,0.0408858241362345,0.0408858241362345,0.045428693484705
"logistic","logistic",90,0.0416864246932907,5.76551386110024,0.953102772220048,0.0479156787653355,0,0.046897227779952,0.046897227779952,0.0521080308666133
"logistic","logistic",91,0.048055215485112,5.72968941289624,0.945937882579249,0.0475972392257444,0,0.054062117420751,0.054062117420751,0.06006901935639
"logistic","logistic",92,0.0556460130633973,5.68699117651839,0.937398235303678,0.0472176993468301,0,0.062601764696322,0.062601764696322,0.0695575163292467
"logistic","logistic",93,0.064682963771168,5.63615832878718,0.927231665757436,0.0467658518114416,0,0.072768334242564,0.072768334242564,0.08085370471396
"logistic","logistic",94,0.075412276691144,5.57580594361232,0.915161188722463,0.0462293861654428,0,0.084838811277537,0.084838811277537,0.09426534586393
"logistic","logistic",95,0.088089888376424,5.50449437788262,0.900898875576523,0.0455955055811788,0,0.099101124423477,0.099101124423477,0.11011236047053
"logistic","logistic",96,0.102961122221431,5.42084368750445,0.884168737500891,0.0448519438889285,0,0.115831262499109,0.115831262499109,0.128701402776788
"logistic","logistic",97,0.120233144611699,5.3236885615592,0.864737712311839,0.0439883427694151,0,0.135262287688161,0.135262287688161,0.150291430764623
"logistic","logistic",98,0.140045764573564,5.2122425742737,0.84244851485474,0.0429977117713218,0,0.157551485145259,0.157551485145259,0.175057205716955
"logistic","logistic",99,0.162452012202493,5.08620743136098,0.817241486272195,0.0418773993898753,0,0.182758513727805,0.182758513727805,0.203065015253117
"logistic","logistic",100,0.18740560103536,4.9458434941761,0.78916869883522,0.040629719948232,0,0.21083130116478,0.21083130116478,0.2342570012942
"logistic","logistic",101,0.21472576536776,4.79216756980635,0.75843351396127,0.039263711731612,0,0.24156648603873,0.24156648603873,0.2684072067097
"logistic","logistic",102,0.244037521859707,4.62728893953915,0.72545778790783,0.0377981239070147,0,0.27454221209217,0.27454221209217,0.305046902324633
"logistic","logistic",103,0.274679280110747,4.45492904937705,0.69098580987541,0.0362660359944627,0,0.30901419012459,0.30901419012459,0.343349100138433
"logistic","logistic",104,0.3055734487636,4.28114935070475,0.65622987014095,0.03472132756182,0,0.34377012985905,0.34377012985905,0.3819668109545
"logistic","logistic",105,0.335565930057867,4.1124416434245,0.6224883286849,0.0332217034971067,0,0.3775116713151,0.3775116713151,0.419457412572333
"logistic","logistic",106,0.3638780619728,3.953185901403,0.5906371802806,0.03180609690136,0,0.4093628197194,0.4093628197194,0.454847577466
"logistic","logistic",107,0.390052199596267,3.805956377271,0.5611912754542,0.0304973900201867,0,0.4388087245458,0.4388087245458,0.487565249495333
"logistic","logistic",108,0.413872839288667,3.67196527900125,0.53439305580025,0.0293063580355667,0,0.46560694419975,0.46560694419975,0.517341049110833
"logistic","logistic",109,0.435293204198533,3.55147572638325,0.51029514527665,0.0282353397900733,0,0.48970485472335,0.48970485472335,0.544116505248167
"logistic","logistic",110,0.454372933830667,3.4441522472025,0.4888304494405,0.0272813533084667,0,0.5111695505595,0.5111695505595,0.567966167288333
"logistic","logistic",111,0.4712433527332,3.34925614087575,0.46985122817515,0.02643783236334,0,0.53014877182485,0.53014877182485,0.5890541909165
"logistic","logistic",112,0.486080862353333,3.2657951492625,0.4531590298525,0.0256959568823333,0,0.5468409701475,0.5468409701475,0.607601077941667
"logistic","logistic",113,0.499081331762,3.19266750883875,0.43853350176775,0.0250459334119,0,0.56146649823225,0.56146649823225,0.6238516647025
"logistic","logistic",114,0.510441739443333,3.12876521563125,0.42575304312625,0.0244779130278333,0,0.57424695687375,0.57424695687375,0.638052174304167
