parameter,param_id,grid_id,tau,relative_day,mean,median,sd,q5,q95
p_unsafe_funeral_hosp,6,67,0.6666666666666667,238.00000000000003,0.012907265847771666,0.0129856065,0.00416840908301956,0.005646921050000001,0.019501789600000003
delay_hosp,1,68,0.6767676767676768,241.60606060606062,3.551213897783333,3.544912,0.24879571207842963,3.155596555,3.96914389
p_hosp,2,68,0.6767676767676768,241.60606060606062,0.679925087,0.6785420449999999,0.030556479359621278,0.6340202819999999,0.731703721
p_ETU,3,68,0.6767676767676768,241.60606060606062,0.518805954945,0.5166427,0.07376324894840068,0.404391396,0.640893847
latent_IPC,4,68,0.6767676767676768,241.60606060606062,0.488692003955,0.47777718999999996,0.11488516005102227,0.321079238,0.7028488780000001
p_unsafe_funeral_comm,5,68,0.6767676767676768,241.60606060606062,0.41843690846566667,0.41333856,0.07221095559231025,0.31033568100000003,0.5416788895
p_unsafe_funeral_hosp,6,68,0.6767676767676768,241.60606060606062,0.0123220960763,0.012414745500000001,0.004106636531206217,0.0051222119,0.018782459900000003
delay_hosp,1,69,0.686868686868687,245.21212121212125,3.5018767052833333,3.4995329,0.24942065213142778,3.09777814,3.9101953
p_hosp,2,69,0.686868686868687,245.21212121212125,0.6920597892983333,0.69031398,0.031130646896214403,0.6447356955,0.7453571404999999
p_ETU,3,69,0.686868686868687,245.21212121212125,0.54098375012,0.539249515,0.07462680394166343,0.423245859,0.6634943845
latent_IPC,4,69,0.686868686868687,245.21212121212125,0.5121262986955,0.501102725,0.11716241002033921,0.339763519,0.7306025820000001
p_unsafe_funeral_comm,5,69,0.686868686868687,245.21212121212125,0.39643571738533334,0.39133538,0.0712028375857809,0.28994026300000003,0.5197275765
p_unsafe_funeral_hosp,6,69,0.686868686868687,245.21212121212125,0.011757454635995,0.0118552195,0.0040396561084642055,0.004748626625,0.018169398750000003
delay_hosp,1,70,0.696969696969697,248.81818181818184,3.4528016983,3.45312435,0.2502171300263961,3.039979465,3.85386463
p_hosp,2,70,0.696969696969697,248.81818181818184,0.7039581333616667,0.702080515,0.03184787076091772,0.6556628290000001,0.7576296845
p_ETU,3,70,0.696969696969697,248.81818181818184,0.5625874634416667,0.56174864,0.07525889556333962,0.44302804,0.686934267
latent_IPC,4,70,0.696969696969697,248.81818181818184,0.53479718617466665,0.52347013,0.11854790948454323,0.360973579,0.7539490415000001
p_unsafe_funeral_comm,5,70,0.696969696969697,248.81818181818184,0.374930785814,0.36909293,0.07029328408317195,0.26951619099999996,0.49677437350000003
p_unsafe_funeral_hosp,6,70,0.696969696969697,248.81818181818184,0.01121318961161,0.0113322025,0.0039659944713130516,0.004292279355,0.0175198881
delay_hosp,1,71,0.7070707070707072,252.42424242424246,3.404117289683333,3.40731565,0.25117040636595506,2.988574395,3.8047945999999997
p_hosp,2,71,0.7070707070707072,252.42424242424246,0.7155811204633333,0.7136472549999999,0.03267062113312046,0.6656935595,0.7716045415
p_ETU,3,71,0.7070707070707072,252.42424242424246,0.5835135789933333,0.58376302,0.0756723682564672,0.46114573999999997,0.706839317
latent_IPC,4,71,0.7070707070707072,252.42424242424246,0.5566237826333333,0.54572117,0.11912598634685294,0.3803297685,0.775110999
p_unsafe_funeral_comm,5,71,0.7070707070707072,252.42424242424246,0.354025057536,0.34797025,0.06945796831259296,0.2508649635,0.475164991
p_unsafe_funeral_hosp,6,71,0.7070707070707072,252.42424242424246,0.010689334863009334,0.010784696,0.0038865698324351524,0.00390166892,0.016873125750000002
delay_hosp,1,72,0.7171717171717172,256.03030303030306,3.355944490883333,3.36212565,0.25227656991053354,2.93582047,3.7535480249999997
p_hosp,2,72,0.7171717171717172,256.03030303030306,0.7268951524083334,0.725017885,0.03356405853710904,0.6748834984999998,0.7840612830000001
p_ETU,3,72,0.7171717171717172,256.03030303030306,0.6036769967233333,0.605377965,0.07588514691209691,0.47847795,0.7254328525
latent_IPC,4,72,0.7171717171717172,256.03030303030306,0.5775439444866667,0.5668938450000001,0.11899328872930309,0.399891879,0.7920723865
p_unsafe_funeral_comm,5,72,0.7171717171717172,256.03030303030306,0.3338059023885,0.32821592,0.06866304367065337,0.2320113985,0.4544131285
p_unsafe_funeral_hosp,6,72,0.7171717171717172,256.03030303030306,0.010186173462525334,0.010272912,0.0038033561881649102,0.00355262441,0.01626922975
delay_hosp,1,73,0.7272727272727273,259.6363636363636,3.308396709616667,3.3158400500000003,0.25354050576639664,2.8833837200000003,3.7039053049999997
p_hosp,2,73,0.7272727272727273,259.6363636363636,0.7378721655316667,0.73602738,0.034498356422349,0.6843686,0.7964919785000001
p_ETU,3,73,0.7272727272727273,259.6363636363636,0.6230110500516667,0.625826715,0.07592015986636862,0.49699252299999996,0.7433013355
latent_IPC,4,73,0.7272727272727273,259.6363636363636,0.5975151068866666,0.586899265,0.11824258461546115,0.4191534765,0.8076047355
p_unsafe_funeral_comm,5,73,0.7272727272727273,259.6363636363636,0.3143440884738333,0.30835247,0.06787209073325656,0.21408909199999998,0.43265773750000014
p_unsafe_funeral_hosp,6,73,0.7272727272727273,259.6363636363636,0.009704154502039833,0.00979393945,0.0037185125587680477,0.0032813365600000005,0.015677354900000003
delay_hosp,1,74,0.7373737373737375,263.24242424242425,3.26157903905,3.27089905,0.2549672235615715,2.8313586749999997,3.655903645
p_hosp,2,74,0.7373737373737375,263.24242424242425,0.7484895814483333,0.746467625,0.035449705820338843,0.6936545009999999,0.8083690724999999
p_ETU,3,74,0.7373737373737375,263.24242424242425,0.6414667689133333,0.6457146149999999,0.07580401040001601,0.513331163,0.7595292475
latent_IPC,4,74,0.7373737373737375,263.24242424242425,0.6165126090966667,0.60699809,0.11696449797743537,0.4369224205,0.8223494895000001
p_unsafe_funeral_comm,5,74,0.7373737373737375,263.24242424242425,0.29569370417033336,0.290023795,0.06705210917902679,0.196575283,0.4130575285
p_unsafe_funeral_hosp,6,74,0.7373737373737375,263.24242424242425,0.009243608370856833,0.009306064499999999,0.0036326574983025165,0.003042174165,0.015102156300000004
delay_hosp,1,75,0.7474747474747475,266.8484848484849,3.21558683735,3.2252044499999997,0.2565555530801294,2.77499726,3.607436935
