"scenario","particle_id","rep","arm","n_eligible","n_received","pct_received","dpc_mean","dpc_median","dpc_min","dpc_max"
"DRC",124,2,"with_conflict_lo",51,26,50.9803921568627,1.54690882867831,1.41356690476156,1,2.63439841677664
"DRC",125,1,"with_conflict_lo",10,5,50,2.79980370506437,2.79980370506437,2.79980370506437,2.79980370506437
"DRC",125,2,"with_conflict_lo",25,8,32,2.62188931763602,2.48340246855529,1,4.52075233343349
"DRC",126,1,"with_conflict_lo",357,79,22.1288515406162,3.30618452900227,1.86773235814691,1,9.97894968089533
"DRC",126,2,"with_conflict_lo",312,50,16.025641025641,3.5196833231682,1.48864737068626,1,9.91623321842174
"DRC",127,1,"with_conflict_lo",277,114,41.1552346570397,3.89866911515382,2.77428695312134,1,9.42636411705968
"DRC",127,2,"with_conflict_lo",15,8,53.3333333333333,1,1,1,1
"DRC",128,1,"with_conflict_lo",7,4,57.1428571428571,NA,NA,NA,NA
"DRC",128,2,"with_conflict_lo",99,66,66.6666666666667,3.79995808465571,2.90997787995587,1,7.90115596546572
"DRC",129,1,"with_conflict_lo",220,87,39.5454545454545,3.6424155048953,2.77428695312134,1,9.5918145140787
"DRC",129,2,"with_conflict_lo",2,0,0,NA,NA,NA,NA
"DRC",130,1,"with_conflict_lo",76,48,63.1578947368421,2.04631903526914,1.29849795118147,1,6.43768746000574
"DRC",130,2,"with_conflict_lo",76,48,63.1578947368421,2.04631903526914,1.29849795118147,1,6.43768746000574
"DRC",131,1,"with_conflict_lo",8,5,62.5,1.29511606721858,1.29511606721858,1.29511606721858,1.29511606721858
"DRC",131,2,"with_conflict_lo",72,27,37.5,3.93217128427389,3.57317355386934,1,8.43585968713213
"DRC",132,1,"with_conflict_lo",144,38,26.3888888888889,3.98315262034877,2.77428695312134,1,9.67412184466988
"DRC",132,2,"with_conflict_lo",34,16,47.0588235294118,1.42706389116407,1.42706389116407,1,1.85412778232815
"DRC",133,1,"with_conflict_lo",355,140,39.4366197183099,3.65132584471886,2.77428695312134,1,9.98885645202501
"DRC",133,2,"with_conflict_lo",148,68,45.9459459459459,1.64971798882244,1.15536933820628,1,4.33832310181129
"DRC",134,1,"with_conflict_lo",37,14,37.8378378378378,1.20283930181546,1,1,1.85499844393873
"DRC",134,2,"with_conflict_lo",16,9,56.25,1.13111629470421,1,1,1.39334888411262
"DRC",135,1,"with_conflict_lo",226,96,42.4778761061947,4.05424065998215,2.77428695312134,1,9.98137515915934
"DRC",135,2,"with_conflict_lo",94,54,57.4468085106383,1.84585591063092,1,1,7.04366194588386
"DRC",136,1,"with_conflict_lo",18,8,44.4444444444444,1,1,1,1
"DRC",136,2,"with_conflict_lo",51,18,35.2941176470588,2.34500081393431,1.85159615776984,1,7.18396285283345
"DRC",137,1,"with_conflict_lo",18,7,38.8888888888889,1.56998038374449,1.85414336907461,1,1.85579778215886
"DRC",137,2,"with_conflict_lo",175,71,40.5714285714286,2.92212320972554,2.77428695312134,1,8.21659908159798
"DRC",138,1,"with_conflict_lo",128,62,48.4375,2.10472912977669,1,1,8.82216707489625
"DRC",138,2,"with_conflict_lo",173,56,32.3699421965318,3.99914057845087,2.77428695312134,1,8.73189696289387
"DRC",139,1,"with_conflict_lo",102,47,46.078431372549,2.05195000915887,1.49072067435141,1,4.60891573847063
"DRC",139,2,"with_conflict_lo",351,79,22.5071225071225,5.63025279879539,7.78343977492689,1,9.97641265373522
"DRC",140,1,"with_conflict_lo",8,3,37.5,1.66961834621672,1.66961834621672,1.66961834621672,1.66961834621672
"DRC",140,2,"with_conflict_lo",7,4,57.1428571428571,1,1,1,1
"DRC",141,1,"with_conflict_lo",277,122,44.043321299639,3.36046304082608,3.27708590362815,1,8.9852700876072
"DRC",141,2,"with_conflict_lo",1,1,100,NA,NA,NA,NA
"DRC",142,1,"with_conflict_lo",298,126,42.2818791946309,3.84279471384233,2.01179812910126,1,9.99279264799857
"DRC",142,2,"with_conflict_lo",176,82,46.5909090909091,3.51722578095571,2.77428695312134,1,8.44847716767833
"DRC",143,1,"with_conflict_lo",26,13,50,1.6139928815449,1,1,3.42689729424894
"DRC",143,2,"with_conflict_lo",300,126,42,3.9108295217721,2.77428695312134,1,9.42794732815128
"DRC",144,1,"with_conflict_lo",30,8,26.6666666666667,1,1,1,1
"DRC",144,2,"with_conflict_lo",44,21,47.7272727272727,1.17796649162462,1,1,1.69245806090835
"DRC",145,1,"with_conflict_lo",24,10,41.6666666666667,1.22717646154835,1.22717646154835,1,1.4543529230967
"DRC",145,2,"with_conflict_lo",13,7,53.8461538461538,1,1,1,1
"DRC",146,1,"with_conflict_lo",359,56,15.5988857938719,2.94231700038904,1.3664021670657,1,9.70449922606021
"DRC",146,2,"with_conflict_lo",266,121,45.4887218045113,2.18678463037434,1.36659568747537,1,8.18025878793725
"DRC",147,1,"with_conflict_lo",86,31,36.046511627907,3.8809467424884,2.77428695312134,1,9.85217498833703
"DRC",147,2,"with_conflict_lo",24,15,62.5,1.5647940114114,1.83176163546676,1,1.86262039876745
"DRC",148,1,"with_conflict_lo",54,18,33.3333333333333,1.17139985817605,1,1,1.82054821704001
"DRC",148,2,"with_conflict_lo",31,10,32.258064516129,NA,NA,NA,NA
"DRC",149,1,"with_conflict_lo",41,21,51.219512195122,1.42692180543066,1.14961548095654,1,2.40845625980957
"DRC",149,2,"with_conflict_lo",9,2,22.2222222222222,NA,NA,NA,NA
"DRC",150,1,"with_conflict_lo",25,16,64,1.05167277884052,1,1,1.20669111536206
"DRC",150,2,"with_conflict_lo",106,36,33.9622641509434,2.1561011971765,1.28332194597605,1,9.8951801989088
"DRC",151,1,"with_conflict_lo",14,8,57.1428571428571,1.58796845714412,1.74104450427229,1,1.86978482003189
"DRC",151,2,"with_conflict_lo",228,110,48.2456140350877,2.58761084240211,2.77428695312134,1,9.5307748266861
"DRC",152,1,"with_conflict_lo",168,79,47.0238095238095,2.61225239696416,2.67535646989193,1,8.20583138520356
"DRC",152,2,"with_conflict_lo",180,39,21.6666666666667,4.95688697866295,3.05961456677636,1.30502740259174,9.62679566450271
"DRC",153,1,"with_conflict_lo",159,64,40.251572327044,3.00070834099944,2.75498027737373,1,7.94209301596448
"DRC",153,2,"with_conflict_lo",236,99,41.9491525423729,4.25523301872206,3.06809605992556,1,9.99375323346785
"DRC",154,1,"with_conflict_lo",11,1,9.09090909090909,NA,NA,NA,NA
"DRC",154,2,"with_conflict_lo",112,59,52.6785714285714,4.35976884247126,2.77428695312134,2.77428695312134,9.94416328012733
"DRC",155,1,"with_conflict_lo",43,22,51.1627906976744,1.19451005797015,1.19451005797015,1,1.3890201159403
"DRC",155,2,"with_conflict_lo",336,106,31.547619047619,4.36188505386478,2.15788500282782,1,9.94193161859119
"DRC",156,1,"with_conflict_lo",11,8,72.7272727272727,1.23854657652209,1.23854657652209,1,1.47709315304418
"DRC",156,2,"with_conflict_lo",236,69,29.2372881355932,4.50074515223289,3.55507218789646,1,9.93385328785317
"DRC",157,1,"with_conflict_lo",44,25,56.8181818181818,1,1,1,1
"DRC",157,2,"with_conflict_lo",65,27,41.5384615384615,1.08861295247237,1,1,1.31916032914455
"DRC",158,1,"with_conflict_lo",143,67,46.8531468531469,3.96697100624189,3.23910769702363,1,9.80651801012897
"DRC",158,2,"with_conflict_lo",126,57,45.2380952380952,1.75319883192878,1,1,4.70915048071402
"DRC",159,1,"with_conflict_lo",297,120,40.4040404040404,3.37884612929463,2.77428695312134,1,9.99661476307941
"DRC",159,2,"with_conflict_lo",133,64,48.1203007518797,2.86585094700965,1.32692556353286,1,9.79624683265456
"DRC",160,1,"with_conflict_lo",152,59,38.8157894736842,3.21825200177808,2.32187549073098,1,8.07866384637236
"DRC",160,2,"with_conflict_lo",19,9,47.3684210526316,1,1,1,1
"DRC",161,1,"with_conflict_lo",64,26,40.625,1.12253933985624,1,1,1.85777537899365
"DRC",161,2,"with_conflict_lo",18,4,22.2222222222222,NA,NA,NA,NA
"DRC",162,1,"with_conflict_lo",6,3,50,1,1,1,1
"DRC",162,2,"with_conflict_lo",106,42,39.622641509434,4.00039347193434,3.47478713708214,1,9.16789016128398
"DRC",163,1,"with_conflict_lo",24,12,50,1.48870146008283,1.31535814841586,1.29402206104746,1.85672417078516
"DRC",163,2,"with_conflict_lo",393,124,31.5521628498728,4.28603699128245,2.2145207027039,1,9.96581637436744
"DRC",164,1,"with_conflict_lo",28,14,50,3.69522257515894,1.85367235304528,1,8.23199537243154
"DRC",164,2,"with_conflict_lo",59,32,54.2372881355932,1.22330031929178,1,1,1.85491620139409
"DRC",165,1,"with_conflict_lo",38,16,42.1052631578947,1.20055292584001,1,1,1.80221170336003
"DRC",165,2,"with_conflict_lo",470,241,51.2765957446809,3.87533113609621,2.77428695312134,1,9.98998474599854
"DRC",166,1,"with_conflict_lo",35,16,45.7142857142857,1,1,1,1
"DRC",166,2,"with_conflict_lo",18,9,50,1.1242831755169,1,1,1.32205552977094
"DRC",167,1,"with_conflict_lo",56,19,33.9285714285714,3.08077787124733,1.37140517346658,1,9.30810769769077
"DRC",167,2,"with_conflict_lo",332,62,18.6746987951807,6.21193610372339,8.33351447922577,1,9.94770285271264
"DRC",168,1,"with_conflict_lo",27,16,59.2592592592593,1.100675862692,1,1,1.30202758807601
"DRC",168,2,"with_conflict_lo",302,97,32.1192052980132,3.74202853536377,1.86726293466297,1,9.99595511162704
"DRC",169,1,"with_conflict_lo",45,25,55.5555555555556,1.09377659754165,1,1,1.65643618279158
"DRC",169,2,"with_conflict_lo",19,5,26.3157894736842,NA,NA,NA,NA
"DRC",170,1,"with_conflict_lo",28,17,60.7142857142857,2.94697726226883,1.966819566829,1.3089383306256,5.56517388935189
"DRC",170,2,"with_conflict_lo",33,18,54.5454545454545,1.27166231575611,1.37276770819338,1.06670915606295,1.37551008301198
"DRC",171,1,"with_conflict_lo",27,6,22.2222222222222,1,1,1,1
"DRC",171,2,"with_conflict_lo",120,40,33.3333333333333,3.10322309462092,1,1,9.6931327787371
"DRC",172,1,"with_conflict_lo",38,18,47.3684210526316,2.50765333395685,2.50765333395685,2.50765333395685,2.50765333395685
"DRC",172,2,"with_conflict_lo",353,136,38.5269121813031,3.14823697463383,2.14588141214899,1,9.99429604255705
"DRC",173,1,"with_conflict_lo",390,96,24.6153846153846,4.18480134941009,3.67939825585478,1,9.98043041411358
"DRC",173,2,"with_conflict_lo",70,36,51.4285714285714,1.52224090644326,1,1,4.65983099945641
"DRC",174,1,"with_conflict_lo",329,88,26.7477203647416,5.87369567757995,6.41472111490618,1,9.95831193671461
"DRC",174,2,"with_conflict_lo",329,88,26.7477203647416,5.87369567757995,6.41472111490618,1,9.95831193671461
"DRC",175,1,"with_conflict_lo",344,104,30.2325581395349,3.5992813675476,3.15548643526752,1,9.69552398100708
"DRC",175,2,"with_conflict_lo",6,3,50,1,1,1,1
"DRC",176,1,"with_conflict_lo",207,73,35.2657004830918,3.90214511287392,2.77428695312134,1,9.8883462868471
"DRC",176,2,"with_conflict_lo",213,99,46.4788732394366,3.85877162067353,2.77428695312134,1,9.9760434908491
"DRC",177,1,"with_conflict_lo",39,18,46.1538461538462,1,1,1,1
"DRC",177,2,"with_conflict_lo",236,57,24.1525423728814,4.39849456970276,3.03382886379099,1,9.62319528587871
"DRC",178,1,"with_conflict_lo",27,15,55.5555555555556,1.57752171312771,1.84896608735034,1,1.8835990520328
"DRC",178,2,"with_conflict_lo",348,64,18.3908045977011,4.16428601781755,1.78015007345909,1,9.99536284611558
"DRC",179,1,"with_conflict_lo",30,18,60,1,1,1,1
"DRC",179,2,"with_conflict_lo",112,44,39.2857142857143,2.98101323422018,2.87035748442972,1.85677509281785,4.54604949458009
"DRC",180,1,"with_conflict_lo",20,5,25,1,1,1,1
"DRC",180,2,"with_conflict_lo",309,52,16.8284789644013,3.35703948704879,1.8689747385218,1,9.99571743905915
"DRC",181,1,"with_conflict_lo",136,74,54.4117647058824,1.07187647833642,1,1,1.86251774003705
"DRC",181,2,"with_conflict_lo",136,74,54.4117647058824,1.07187647833642,1,1,1.86251774003705
"DRC",182,1,"with_conflict_lo",104,44,42.3076923076923,4.26149996939425,2.77428695312134,1,9.96302948301997
"DRC",182,2,"with_conflict_lo",10,0,0,NA,NA,NA,NA
"DRC",183,1,"with_conflict_lo",343,131,38.1924198250729,4.20659354320072,3.07337856294092,1,9.93919294290562
"DRC",183,2,"with_conflict_lo",8,3,37.5,1,1,1,1
"DRC",184,1,"with_conflict_lo",416,134,32.2115384615385,5.7929511918734,3.85341534169309,1,9.98243945907107
"DRC",184,2,"with_conflict_lo",9,1,11.1111111111111,NA,NA,NA,NA
"DRC",185,1,"with_conflict_lo",357,58,16.2464985994398,7.01302504340183,8.50301291028387,1,9.98772492978932
"DRC",185,2,"with_conflict_lo",357,58,16.2464985994398,7.01302504340183,8.50301291028387,1,9.98772492978932
"DRC",186,1,"with_conflict_lo",76,35,46.0526315789474,2.51693462305101,1.002657635523,1,9.7246897004875
"DRC",186,2,"with_conflict_lo",64,28,43.75,4.61113745989005,4.6372077861944,1,8.17013426717142
"DRC",187,1,"with_conflict_lo",6,3,50,2.21137985329789,2.21137985329789,1.86719386105754,2.55556584553824
"DRC",187,2,"with_conflict_lo",6,3,50,2.21137985329789,2.21137985329789,1.86719386105754,2.55556584553824
"DRC",188,1,"with_conflict_lo",28,21,75,1.22424477748566,1,1,1.89697910994264
"DRC",188,2,"with_conflict_lo",142,40,28.169014084507,2.52543679106525,1,1,9.64075454082398
"DRC",189,1,"with_conflict_lo",3,2,66.6666666666667,1.63993612330062,1.63993612330062,1.63993612330062,1.63993612330062
"DRC",189,2,"with_conflict_lo",7,2,28.5714285714286,1,1,1,1
"DRC",190,1,"with_conflict_lo",17,10,58.8235294117647,1,1,1,1
"DRC",190,2,"with_conflict_lo",24,14,58.3333333333333,1.23374953769904,1.0379862930372,1,1.85902556472178
"DRC",191,1,"with_conflict_lo",92,45,48.9130434782609,1.69965527516783,1,1,6.05662555205402
"DRC",191,2,"with_conflict_lo",79,35,44.3037974683544,2.81783379196857,1.85169407169174,1,6.1964824924418
"DRC",192,1,"with_conflict_lo",27,10,37.037037037037,1.3216920905468,1.31683702402322,1,1.64823924761717
"DRC",192,2,"with_conflict_lo",72,47,65.2777777777778,4.02956245154272,4.19779476497018,1,9.93216675329886
"DRC",193,1,"with_conflict_lo",18,11,61.1111111111111,1,1,1,1
"DRC",193,2,"with_conflict_lo",45,23,51.1111111111111,1.15811478242399,1,1,1.47434434727198
"DRC",194,1,"with_conflict_lo",149,39,26.1744966442953,5.17575388571091,5.92604252249062,1,9.99298234257809
"DRC",194,2,"with_conflict_lo",74,32,43.2432432432432,2.69128657228481,1.86148576324143,1,8.09922041567555
"DRC",195,1,"with_conflict_lo",32,17,53.125,1.03749644310265,1,1,1.18748221551326
"DRC",195,2,"with_conflict_lo",29,17,58.6206896551724,1.29647552031826,1.16463854350551,1,1.85662499426203
"DRC",196,1,"with_conflict_lo",92,33,35.8695652173913,4.67927968132955,2.77428695312134,1,9.94774710128801
"DRC",196,2,"with_conflict_lo",27,9,33.3333333333333,1,1,1,1
"DRC",197,1,"with_conflict_lo",32,7,21.875,1,1,1,1
"DRC",197,2,"with_conflict_lo",281,95,33.8078291814947,4.8421979469643,3.56327859684489,1,9.98294237621477
"DRC",198,1,"with_conflict_lo",19,7,36.8421052631579,NA,NA,NA,NA
"DRC",198,2,"with_conflict_lo",4,2,50,NA,NA,NA,NA
"DRC",199,1,"with_conflict_lo",202,99,49.009900990099,3.14223294399633,2.77428695312134,1,9.99473102047467
"DRC",199,2,"with_conflict_lo",27,14,51.8518518518519,3.50698063274217,1.86466608220001,1.49629244471266,6.50241853451518
"DRC",200,1,"with_conflict_lo",120,36,30,4.04132331952855,2.18463850843563,1,9.76592277614735
"DRC",200,2,"with_conflict_lo",376,97,25.7978723404255,4.23202653273591,3.40800073207077,1,9.82959643226327
"DRC",1,1,"with_conflict_hi",12,6,50,1.11549649229106,1.11549649229106,1,1.23099298458212
"DRC",1,2,"with_conflict_hi",21,5,23.8095238095238,1.03793027039912,1,1,1.11379081119735
"DRC",2,1,"with_conflict_hi",56,22,39.2857142857143,1.49950758746875,1,1,4.07296285212178
"DRC",2,2,"with_conflict_hi",54,25,46.2962962962963,1.12365610056118,1,1,1.56313346116229
"DRC",3,1,"with_conflict_hi",125,50,40,3.45107076578821,2.77428695312134,1.29408359715813,7.74581697169152
"DRC",3,2,"with_conflict_hi",112,53,47.3214285714286,3.77099457725925,4.49904743779365,1,6.32118804992057
"DRC",3,3,"with_conflict_hi",37,23,62.1621621621622,1.83367769981529,1,1,5.08399744364673
"DRC",3,4,"with_conflict_hi",37,23,62.1621621621622,1.83367769981529,1,1,5.08399744364673
"DRC",3,5,"with_conflict_hi",31,17,54.8387096774194,1.37070557175334,1.30712638479967,1,1.86856951741404
"DRC",3,6,"with_conflict_hi",95,54,56.8421052631579,1.03248775992501,1,1,1.18173087793893
"DRC",3,7,"with_conflict_hi",142,83,58.4507042253521,2.77625656801303,1.8588716802127,1,7.20413663822336
"DRC",3,8,"with_conflict_hi",12,5,41.6666666666667,NA,NA,NA,NA
"DRC",3,9,"with_conflict_hi",17,10,58.8235294117647,1.44588859848848,1.62058477159813,1,1.71708102386731
"DRC",4,1,"with_conflict_hi",65,37,56.9230769230769,3.29097502922989,3.75999869742429,1,5.88777003503094
"DRC",4,2,"with_conflict_hi",353,108,30.5949008498584,3.83523009792939,3.15803237051714,1,8.18997082026809
"DRC",5,1,"with_conflict_hi",245,130,53.0612244897959,3.66228977962581,2.77428695312134,1.60205936820594,9.30907196189425
"DRC",5,2,"with_conflict_hi",276,99,35.8695652173913,3.59418959203783,2.99370172689606,1,9.8617771194724
"DRC",5,3,"with_conflict_hi",60,33,55,1.90721665522132,1.54203897937585,1,4.34390787087304
"DRC",5,4,"with_conflict_hi",51,22,43.1372549019608,1.11508725515605,1,1,1.46034902062422
"DRC",5,5,"with_conflict_hi",29,19,65.5172413793103,1.94729753481389,1,1,3.84189260444168
"DRC",5,6,"with_conflict_hi",100,45,45,3.53219732777425,3.34667584691471,1.03443581411334,7.44854366544896
"DRC",5,7,"with_conflict_hi",22,13,59.0909090909091,1.89241342735223,1.89241342735223,1.32703886646719,2.45778798823727
"DRC",5,8,"with_conflict_hi",41,22,53.6585365853659,1.07353300269067,1,1,1.29413201076266
"DRC",5,9,"with_conflict_hi",24,9,37.5,1,1,1,1
"DRC",5,10,"with_conflict_hi",190,58,30.5263157894737,3.2652263704541,1.54417483352437,1,9.84137030413397
"DRC",6,1,"with_conflict_hi",44,14,31.8181818181818,1,1,1,1
"DRC",6,2,"with_conflict_hi",44,14,31.8181818181818,1,1,1,1
"DRC",7,1,"with_conflict_hi",37,19,51.3513513513514,1.08504517738742,1,1,1.42522588693711
"DRC",7,2,"with_conflict_hi",39,14,35.8974358974359,1.3168825404676,1.21474967181326,1,1.85284585538409
"DRC",7,3,"with_conflict_hi",154,60,38.961038961039,3.34251588099844,1.70913961334697,1,8.07707944779292
"DRC",7,4,"with_conflict_hi",195,45,23.0769230769231,4.04139635872365,2.31292700104402,1,9.95427346304875
"DRC",7,5,"with_conflict_hi",394,144,36.5482233502538,3.48163951625244,2.88332844641474,1.12464110207945,9.98535101469665
"DRC",7,6,"with_conflict_hi",190,62,32.6315789473684,3.79887044359049,2.77428695312134,1,9.87229635989016
"DRC",7,7,"with_conflict_hi",14,7,50,1,1,1,1
"DRC",7,8,"with_conflict_hi",45,22,48.8888888888889,1.4016640432983,1.52342601911571,1,1.68156611077919
"DRC",7,9,"with_conflict_hi",67,40,59.7014925373134,1.16224562415601,1,1,1.86334882053004
"DRC",7,10,"with_conflict_hi",18,8,44.4444444444444,NA,NA,NA,NA
"DRC",8,1,"with_conflict_hi",336,101,30.0595238095238,5.65137097497111,4.95232485370233,1.54324207951222,9.85683388093176
"DRC",8,2,"with_conflict_hi",306,109,35.6209150326797,4.37246872256561,3.45169019733046,1,9.68895453799368
"DRC",9,1,"with_conflict_hi",6,1,16.6666666666667,1,1,1,1
"DRC",9,2,"with_conflict_hi",30,14,46.6666666666667,1.18322200783946,1,1,1.54966602351838
"DRC",9,3,"with_conflict_hi",114,40,35.0877192982456,2.6210511417823,1.38648383951035,1,7.86889147605347
"DRC",9,4,"with_conflict_hi",3,1,33.3333333333333,NA,NA,NA,NA
"DRC",9,5,"with_conflict_hi",51,22,43.1372549019608,1.43481328107748,1.43481328107748,1,1.86962656215496
"DRC",9,6,"with_conflict_hi",17,6,35.2941176470588,NA,NA,NA,NA
"DRC",9,7,"with_conflict_hi",260,93,35.7692307692308,4.71066029947231,3.50488615188304,1,9.94066694329683
"DRC",9,8,"with_conflict_hi",89,29,32.5842696629214,3.06918966992859,2.77428695312134,1,6.70950233670634
"DRC",9,9,"with_conflict_hi",14,5,35.7142857142857,NA,NA,NA,NA
"DRC",9,10,"with_conflict_hi",170,53,31.1764705882353,4.24987224277882,2.77428695312134,1,9.7969569291921
"DRC",10,1,"with_conflict_hi",275,90,32.7272727272727,3.99894162208718,3.20090548235415,1,9.8951774322212
"DRC",10,2,"with_conflict_hi",5,0,0,NA,NA,NA,NA
"DRC",11,1,"with_conflict_hi",47,26,55.3191489361702,1.10071677244158,1,1,1.30598951391149
"DRC",11,2,"with_conflict_hi",11,4,36.3636363636364,NA,NA,NA,NA
"DRC",11,3,"with_conflict_hi",327,142,43.4250764525994,2.7786828278069,2.77428695312134,1,9.26900108289419
"DRC",11,4,"with_conflict_hi",12,4,33.3333333333333,NA,NA,NA,NA
"DRC",11,5,"with_conflict_hi",52,24,46.1538461538462,1.44357173828034,1,1,2.77428695312134
"DRC",11,6,"with_conflict_hi",20,14,70,1.28491065415383,1,1,1.85473196246148
"DRC",11,7,"with_conflict_hi",20,14,70,1.28491065415383,1,1,1.85473196246148
"DRC",12,1,"with_conflict_hi",69,37,53.6231884057971,1.98697867567686,1.91527428006328,1,3.11736614258088
"DRC",12,2,"with_conflict_hi",47,23,48.936170212766,1.43185699475216,1.43185699475216,1,1.86371398950432
"DRC",13,1,"with_conflict_hi",183,51,27.8688524590164,3.88981989615731,3.44206031598813,1,8.69379560905718
"DRC",13,2,"with_conflict_hi",65,26,40,1.60704430066371,1.43992233326663,1,2.38121056872451
"DRC",13,3,"with_conflict_hi",33,18,54.5454545454545,2.48970503873387,2.48970503873387,1.85693795288385,3.12247212458389
"DRC",13,4,"with_conflict_hi",19,9,47.3684210526316,NA,NA,NA,NA
"DRC",13,5,"with_conflict_hi",12,1,8.33333333333333,NA,NA,NA,NA
"DRC",13,6,"with_conflict_hi",21,6,28.5714285714286,6.45155288026444,6.45155288026444,6.45155288026444,6.45155288026444
"DRC",14,1,"with_conflict_hi",62,22,35.4838709677419,4.34325699364149,1.8521352232001,1.35178871930268,9.82584703842168
"DRC",14,2,"with_conflict_hi",17,7,41.1764705882353,NA,NA,NA,NA
"DRC",15,1,"with_conflict_hi",41,28,68.2926829268293,2.0708068519393,1.58170553044846,1,3.73815366697126
"DRC",15,2,"with_conflict_hi",24,19,79.1666666666667,2.07124971013943,1.86678324787918,1,3.62228734430041
"DRC",15,3,"with_conflict_hi",117,38,32.4786324786325,3.42127442738043,1.49473728320167,1,9.99485570994234
"DRC",15,4,"with_conflict_hi",12,6,50,4.99966697055015,4.99966697055015,1,8.9993339411003
"DRC",16,1,"with_conflict_hi",295,63,21.3559322033898,6.17382229923224,6.94478334291765,1.00032830917078,9.84714530366152
"DRC",16,2,"with_conflict_hi",295,63,21.3559322033898,6.17382229923224,6.94478334291765,1.00032830917078,9.84714530366152
"DRC",17,1,"with_conflict_hi",314,69,21.9745222929936,5.39015164444577,5.06362115297363,1,9.99618271282971
"DRC",17,2,"with_conflict_hi",380,162,42.6315789473684,3.18800094089904,2.77428695312134,1,9.78351041817333
"DRC",17,3,"with_conflict_hi",346,134,38.728323699422,5.22884978884745,3.20732384204009,1,9.88411729622995
"DRC",17,4,"with_conflict_hi",8,0,0,NA,NA,NA,NA
"DRC",17,5,"with_conflict_hi",112,42,37.5,4.84900790256477,3.95408352858339,1,9.99236308256531
"DRC",18,1,"with_conflict_hi",10,0,0,NA,NA,NA,NA
"DRC",18,2,"with_conflict_hi",293,83,28.3276450511945,3.10763690451375,1.3053790927795,1,9.87396791438123
"DRC",19,1,"with_conflict_hi",300,132,44,3.06107732785595,2.77428695312134,1,9.79466452976082
"DRC",19,2,"with_conflict_hi",347,79,22.7665706051873,4.54857401885713,1.60716776268086,1,9.69604276526443
"DRC",20,1,"with_conflict_hi",101,62,61.3861386138614,1.3152389218171,1,1,2.79303911676387
"DRC",20,2,"with_conflict_hi",25,14,56,1,1,1,1
"DRC",21,1,"with_conflict_hi",236,82,34.7457627118644,4.13223218032094,2.95407847171734,1,8.93356159405954
"DRC",21,2,"with_conflict_hi",164,75,45.7317073170732,3.29935461702179,2.77428695312134,1,9.63290427981702
"DRC",22,1,"with_conflict_hi",321,86,26.791277258567,4.26565354026101,2.96546915564684,1,9.8764842696951
"DRC",22,2,"with_conflict_hi",58,27,46.551724137931,1.6295242109721,1.76520197936891,1,1.85222414227444
"DRC",23,1,"with_conflict_hi",57,30,52.6315789473684,1.30939079519095,1.19028816198885,1,1.85698685678611
"DRC",23,2,"with_conflict_hi",255,123,48.2352941176471,3.00511975709911,2.77428695312134,1,7.81443518402839
"DRC",24,1,"with_conflict_hi",339,131,38.6430678466077,4.3569988540057,2.77428695312134,1.43843250217188,9.9953977215663
"DRC",24,2,"with_conflict_hi",26,13,50,1.10135515007611,1.03841794038924,1,1.32858471952597
"DRC",25,1,"with_conflict_hi",96,48,50,2.1815896140155,1.08247668912019,1,8.25461722081492
"DRC",25,2,"with_conflict_hi",55,26,47.2727272727273,1.38868447853646,1,1,3.52678300358717
"DRC",25,3,"with_conflict_hi",16,10,62.5,3.43887486632055,2.65430922652987,1.86739803960428,5.7949173328275
"DRC",26,1,"with_conflict_hi",28,9,32.1428571428571,5.1096997261166,5.1096997261166,1,9.21939945223319
"DRC",26,2,"with_conflict_hi",150,50,33.3333333333333,2.60807235151984,1.51089106583536,1,9.75977222263468
"DRC",27,1,"with_conflict_hi",70,31,44.2857142857143,2.68832499218148,2.68832499218148,1,4.37664998436295
"DRC",27,2,"with_conflict_hi",341,91,26.6862170087977,4.59691574399248,1.8537903915936,1,9.91588877867224
"DRC",28,1,"with_conflict_hi",42,23,54.7619047619048,1.68530381890902,1.46893508694752,1,3.30458642460565
"DRC",28,2,"with_conflict_hi",139,41,29.4964028776978,3.32332511295884,1.42999270694502,1,8.92430991426149
"DRC",29,1,"with_conflict_hi",135,66,48.8888888888889,3.23932550324973,2.77428695312134,1,8.85193440930983
"DRC",29,2,"with_conflict_hi",279,52,18.6379928315412,4.57486944830771,4.49069179704984,1,9.94708559123356
"DRC",30,1,"with_conflict_hi",150,51,34,5.79446095527774,6.3054070050965,2.43775997186732,9.68803969986707
"DRC",30,2,"with_conflict_hi",131,70,53.4351145038168,2.58119499735322,2.77428695312134,1,4.71094452086723
"DRC",31,1,"with_conflict_hi",343,144,41.9825072886297,3.92265770831547,2.77428695312134,1,9.57965676852232
"DRC",31,2,"with_conflict_hi",367,121,32.9700272479564,4.342457917635,3.35444362947639,1,9.98096275208913
"DRC",31,3,"with_conflict_hi",286,52,18.1818181818182,4.35446028303984,2.25183518713971,1,9.97665526638296
"DRC",31,4,"with_conflict_hi",11,5,45.4545454545455,1.43038128713172,1.43038128713172,1,1.86076257426344
"DRC",31,5,"with_conflict_hi",49,21,42.8571428571429,3.92205677734768,1.86545281666443,1,9.34244565065439
"DRC",31,6,"with_conflict_hi",15,5,33.3333333333333,1,1,1,1
"DRC",31,7,"with_conflict_hi",93,49,52.6881720430108,1.80127053548826,1.549231604592,1,4.14139731193112
