"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"WestAfrica","A",0,3740,36.2306281261556,24.7027009951061,48.5819786237087
"WestAfrica","A",0,3760,37.0540514926592,24.7027009951061,48.5819786237087
"WestAfrica","A",0,3780,37.0540514926592,25.5261243616097,49.4054019902122
"WestAfrica","A",0,3800,37.0540514926592,25.5261243616097,49.4054019902122
"WestAfrica","A",0,3820,37.8774748591627,25.5261243616097,49.4054019902122
"WestAfrica","A",0,3840,37.8774748591627,25.5261243616097,49.6112578318381
"WestAfrica","A",0,3860,37.8774748591627,25.5261243616097,50.2288253567158
"WestAfrica","A",0,3880,37.8774748591627,25.5261243616097,50.2288253567158
"WestAfrica","A",0,3900,37.8774748591627,26.1436918864873,50.2288253567158
"WestAfrica","A",0,3920,38.7008982256662,26.3495477281132,51.0522487232193
"WestAfrica","A",0,3940,38.7008982256662,26.3495477281132,51.0522487232193
"WestAfrica","A",0,3960,38.7008982256662,26.3495477281132,51.0522487232193
"WestAfrica","A",0,3980,38.7008982256662,26.3495477281132,51.8756720897228
"WestAfrica","A",0,4000,38.7008982256662,26.3495477281132,51.8756720897228
"WestAfrica","A",0,4020,39.5243215921698,26.3495477281132,51.8756720897228
"WestAfrica","A",0,4040,39.5243215921698,27.1729710946167,51.8756720897228
"WestAfrica","A",0,4060,39.5243215921698,27.1729710946167,52.6990954562264
"WestAfrica","A",0,4080,39.5243215921698,27.1729710946167,52.6990954562264
"WestAfrica","A",0,4100,40.3477449586733,27.1729710946167,52.6990954562264
"WestAfrica","A",0,4120,40.3477449586733,27.1729710946167,53.5225188227299
"WestAfrica","A",0,4140,40.3477449586733,27.1729710946167,53.5225188227299
"WestAfrica","A",0,4160,40.3477449586733,27.1729710946167,53.5225188227299
"WestAfrica","A",0,4180,41.1711683251769,27.9963944611203,53.5225188227299
"WestAfrica","A",0,4200,41.1711683251769,27.9963944611203,54.3459421892334
"WestAfrica","A",0,4220,41.1711683251769,27.9963944611203,54.3459421892334
"WestAfrica","A",0,4240,41.1711683251769,27.9963944611203,54.3459421892334
"WestAfrica","A",0,4260,41.9945916916804,27.9963944611203,55.169365555737
"WestAfrica","A",0,4280,41.9945916916804,27.9963944611203,55.169365555737
"WestAfrica","A",0,4300,41.9945916916804,28.8198178276238,55.169365555737
"WestAfrica","A",0,4320,41.9945916916804,28.8198178276238,55.9927889222405
"WestAfrica","A",0,4340,42.4063033749322,28.8198178276238,55.9927889222405
"WestAfrica","A",0,4360,42.8180150581839,28.8198178276238,55.9927889222405
"WestAfrica","A",0,4380,42.8180150581839,28.8198178276238,55.9927889222405
"WestAfrica","A",0,4400,42.8180150581839,28.8198178276238,56.8162122887441
"WestAfrica","A",0,4420,42.8180150581839,28.8198178276238,56.8162122887441
"WestAfrica","A",0,4440,43.6414384246875,28.8198178276238,56.8162122887441
"WestAfrica","A",0,4460,43.6414384246875,29.6432411941273,57.6396356552476
"WestAfrica","A",0,4480,43.6414384246875,29.6432411941273,57.6396356552476
"WestAfrica","A",0,4500,43.6414384246875,29.6432411941273,57.6396356552476
"WestAfrica","A",0,4520,44.464861791191,29.6432411941273,58.4630590217511
"WestAfrica","A",0,4540,44.464861791191,29.6432411941273,58.4630590217511
"WestAfrica","A",0,4560,44.464861791191,30.4666645606309,58.4630590217511
"WestAfrica","A",0,4580,44.464861791191,30.4666645606309,58.668914863377
"WestAfrica","A",0,4600,44.8765734744428,30.4666645606309,59.2864823882547
"WestAfrica","A",0,4620,45.2882851576945,30.4666645606309,59.2864823882547
"WestAfrica","A",0,4640,45.2882851576945,30.4666645606309,59.2864823882547
"WestAfrica","A",0,4660,45.2882851576945,30.4666645606309,60.1099057547582
