"scenario","particle_id","arm","pct_hcw_deaths_averted","pct_days_lost_averted","n_hcw_deaths","condition"
"DRC",47,"with_conflict_hi",40,41.4270167281563,15.3,"good"
"DRC",47,"with_conflict_lo",24.1935483870968,25.2183085715257,84.6,"good"
"DRC",47,"with_conflict_mid",29.0322580645161,30.2100268576094,26.4,"good"
"DRC",48,"with_conflict_hi",34.8314606741573,35.2600760348668,23.2,"good"
"DRC",48,"with_conflict_lo",27.3381294964029,30.7876529348025,30.3,"good"
"DRC",48,"with_conflict_mid",35.7142857142857,34.9306827275682,14.4,"good"
"DRC",49,"with_conflict_hi",36.2666666666667,34.3248932727683,23.9,"good"
"DRC",49,"with_conflict_lo",15.3679653679654,19.9622105723842,39.1,"good"
"DRC",49,"with_conflict_mid",33.1707317073171,35.5168127886283,27.4,"good"
"DRC",50,"with_conflict_hi",29.4871794871795,29.4074557578466,16.5,"good"
"DRC",50,"with_conflict_lo",27.3015873015873,24.1032344163845,22.9,"good"
"DRC",50,"with_conflict_mid",28.1210592686003,31.5420721837433,57,"good"
"DRC",51,"with_conflict_hi",31.9391634980989,32.1396422639831,35.8,"good"
"DRC",51,"with_conflict_lo",24.6958637469586,28.1795727017998,61.9,"good"
"DRC",51,"with_conflict_mid",27.6227141482194,30.5480551165507,75.2,"good"
"DRC",52,"with_conflict_hi",26.2595419847328,30.4899483960173,48.3,"good"
"DRC",52,"with_conflict_lo",27.5534441805226,27.5511022519576,30.5,"good"
"DRC",52,"with_conflict_mid",20.2346041055718,23.2629618289295,81.6,"good"
"DRC",53,"with_conflict_hi",29.5620437956204,27.0809900810791,19.3,"good"
"DRC",53,"with_conflict_lo",16.8044077134986,18.1971839900696,30.2,"good"
"DRC",53,"with_conflict_mid",32.8282828282828,27.4823723952639,13.3,"good"
"DRC",54,"with_conflict_hi",43.2835820895522,43.1650332253157,26.6,"good"
"DRC",54,"with_conflict_lo",27.5919732441472,23.3814014390156,43.3,"good"
"DRC",54,"with_conflict_mid",33.5511982570806,34.5077933931019,30.5,"good"
"DRC",55,"with_conflict_hi",30.1449275362319,30.9336279689841,24.1,"good"
"DRC",55,"with_conflict_lo",14.0664961636829,18.5278237516553,33.6,"good"
"DRC",55,"with_conflict_mid",31.002331002331,30.1032132582074,29.6,"good"
"DRC",56,"with_conflict_hi",26.271186440678,32.0814806487999,52.2,"good"
"DRC",56,"with_conflict_lo",26.3414634146341,26.0509054050536,30.2,"good"
"DRC",56,"with_conflict_mid",31.4236111111111,32.2026881415451,39.5,"good"
"DRC",57,"with_conflict_hi",34.5238095238095,33.0373244458667,44,"good"
"DRC",57,"with_conflict_lo",23.5537190082645,25.586683159483,55.5,"good"
"DRC",57,"with_conflict_mid",27.0103092783505,31.9176125435416,70.8,"good"
"DRC",58,"with_conflict_hi",35.7281553398058,36.6720789235683,33.1,"good"
"DRC",58,"with_conflict_lo",31.4516129032258,32.6870016368814,25.5,"good"
"DRC",58,"with_conflict_mid",39.8203592814371,39.6997408672648,20.1,"good"
"DRC",59,"with_conflict_hi",25.1948051948052,28.316190563,28.8,"good"
"DRC",59,"with_conflict_lo",20.9718670076726,22.5336933374262,30.9,"good"
"DRC",59,"with_conflict_mid",27.0588235294118,29.5540495797308,24.8,"good"
"DRC",60,"with_conflict_hi",31.1111111111111,29.3441834854782,15.5,"good"
"DRC",60,"with_conflict_lo",26.1437908496732,28.038475858759,11.3,"good"
"DRC",60,"with_conflict_mid",25.7142857142857,29.0749195631661,28.6,"good"
"DRC",61,"with_conflict_hi",43.2234432234432,41.5936925833703,15.5,"good"
"DRC",61,"with_conflict_lo",21.9047619047619,25.5357290548862,57.4,"good"
"DRC",61,"with_conflict_mid",33.8028169014084,36.1213138259236,37.6,"good"
"DRC",62,"with_conflict_hi",39.8773006134969,40.0808476878755,9.8,"good"
"DRC",62,"with_conflict_lo",17.9341657207719,23.5386808842175,72.3,"good"
"DRC",62,"with_conflict_mid",29.7520661157025,31.1952692958041,17,"good"
"DRC",63,"with_conflict_hi",30.1764159702878,30.4838144916219,75.2,"good"
"DRC",63,"with_conflict_lo",24.4399185336049,27.0929785542603,37.1,"good"
"DRC",63,"with_conflict_mid",35.7142857142857,35.1535828155494,33.3,"good"
"DRC",64,"with_conflict_hi",34.4051446945338,29.8236262383048,40.8,"good"
"DRC",64,"with_conflict_lo",18.1942544459644,23.0249057287737,59.8,"good"
"DRC",64,"with_conflict_mid",31.58953722334,31.1559961592356,34,"good"
"DRC",65,"with_conflict_hi",33.6134453781513,37.8933110365927,23.7,"good"
"DRC",65,"with_conflict_lo",35.6902356902357,36.9670287763211,19.1,"good"
"DRC",65,"with_conflict_mid",35.5450236966825,35.8803392158738,13.6,"good"
"DRC",66,"with_conflict_hi",33.756345177665,36.1714661701037,26.1,"good"
"DRC",66,"with_conflict_lo",17.8306092124814,22.145037233109,55.3,"good"
"DRC",66,"with_conflict_mid",24.2647058823529,27.481677183593,30.9,"good"
"DRC",67,"with_conflict_hi",33.4500875656743,29.9414811845789,38,"good"
"DRC",67,"with_conflict_lo",17.5757575757576,23.4825139551459,54.4,"good"
"DRC",67,"with_conflict_mid",25.9770114942529,25.167509200579,32.2,"good"
"DRC",68,"with_conflict_hi",27.8195488721805,29.7528253784414,48,"good"
"DRC",68,"with_conflict_lo",25.1700680272109,26.8331712947855,22,"good"
"DRC",68,"with_conflict_mid",33.7209302325581,32.587954584848,17.1,"good"
"DRC",69,"with_conflict_hi",31.8785578747628,32.226017892993,35.9,"good"
"DRC",69,"with_conflict_lo",32.0126782884311,27.0333532205696,42.9,"good"
"DRC",69,"with_conflict_mid",41.1042944785276,37.5988973213377,9.6,"good"
"DRC",70,"with_conflict_hi",23.2035928143713,27.4462924319558,51.3,"good"
"DRC",70,"with_conflict_lo",20.2945990180033,20.871712642569,48.7,"good"
"DRC",70,"with_conflict_mid",34.7619047619048,35.235364158303,27.4,"good"
"DRC",71,"with_conflict_hi",34.5345345345345,30.6222989525458,21.8,"good"
"DRC",71,"with_conflict_lo",24.3137254901961,27.6376896242595,19.3,"good"
"DRC",71,"with_conflict_mid",22.0454545454545,30.5013456182596,34.3,"good"
"DRC",72,"with_conflict_hi",41.8338108882522,42.8968742413058,20.3,"good"
"DRC",72,"with_conflict_lo",28.1879194630872,27.6661199236609,21.4,"good"
"DRC",72,"with_conflict_mid",33.0120481927711,35.9522674534217,55.6,"good"
"DRC",73,"with_conflict_hi",34.3949044585987,32.8467857394722,10.3,"good"
"DRC",73,"with_conflict_lo",33.2307692307692,33.7772154842977,21.7,"good"
"DRC",73,"with_conflict_mid",32.156862745098,27.9819547012021,17.3,"good"
"DRC",74,"with_conflict_hi",29.0780141843972,30.1475163693001,30,"good"
"DRC",74,"with_conflict_lo",18.7613843351548,25.1722643216489,89.2,"good"
"DRC",74,"with_conflict_mid",29.368029739777,32.8724277804893,19,"good"
"DRC",75,"with_conflict_hi",30.6233062330623,32.1787939141674,25.6,"good"
"DRC",75,"with_conflict_lo",28.3251231527094,34.5247559995622,29.1,"good"
"DRC",75,"with_conflict_mid",21.5625,30.20777993293,50.2,"good"
"DRC",76,"with_conflict_hi",23.728813559322,26.8711078575916,22.5,"good"
"DRC",76,"with_conflict_lo",27.7131782945736,30.2557585135753,37.3,"good"
"DRC",76,"with_conflict_mid",28.2229965156794,34.6800930800021,20.6,"good"
"DRC",77,"with_conflict_hi",30.8383233532934,31.0237429739623,23.1,"good"
"DRC",77,"with_conflict_lo",25.9515570934256,25.3236538915433,21.4,"good"
"DRC",77,"with_conflict_mid",34.8275862068966,31.9464730417984,18.9,"good"
"DRC",78,"with_conflict_hi",26.5217391304348,28.1929220784985,67.6,"good"
"DRC",78,"with_conflict_lo",24.1144414168937,29.8546218657019,55.7,"good"
"DRC",78,"with_conflict_mid",22.6544622425629,30.951849036834,33.8,"good"
"DRC",79,"with_conflict_hi",33.4770114942529,32.7028709796154,46.3,"good"
"DRC",79,"with_conflict_lo",23.1511254019293,25.001071904804,71.7,"good"
"DRC",79,"with_conflict_mid",33.7883959044369,31.4596450792479,38.8,"good"
"DRC",80,"with_conflict_hi",24.3107769423559,26.6415148496653,30.2,"good"
"DRC",80,"with_conflict_lo",17.4683544303797,21.2706974226574,32.6,"good"
"DRC",80,"with_conflict_mid",26.7045454545455,27.8610996153956,12.9,"good"
"DRC",81,"with_conflict_hi",34.9462365591398,37.4477613772323,24.2,"good"
"DRC",81,"with_conflict_lo",23.155737704918,27.3219545457443,37.5,"good"
"DRC",81,"with_conflict_mid",31.7073170731707,35.0525011388595,25.2,"good"
"DRC",82,"with_conflict_hi",29.3893129770992,28.8272503474795,18.5,"good"
"DRC",82,"with_conflict_lo",19.8704103671706,17.0661976689031,37.1,"good"
"DRC",82,"with_conflict_mid",33.6693548387097,30.5212582459503,32.9,"good"
"DRC",83,"with_conflict_hi",25.609756097561,28.6072623388412,54.9,"good"
"DRC",83,"with_conflict_lo",19.1441441441441,25.1408135492858,71.8,"good"
"DRC",83,"with_conflict_mid",34.7732181425486,36.4369885727099,30.2,"good"
"DRC",84,"with_conflict_hi",31.7180616740088,29.3771128947765,31,"good"
"DRC",84,"with_conflict_lo",19.8910081743869,24.494308929753,29.4,"good"
"DRC",84,"with_conflict_mid",32.2188449848024,33.4545708961636,22.3,"good"
"DRC",85,"with_conflict_hi",37.0535714285714,39.8937152393301,28.2,"good"
"DRC",85,"with_conflict_lo",34.2465753424658,32.6655024378155,19.2,"good"
"DRC",85,"with_conflict_mid",35.016835016835,32.3601830182536,19.3,"good"
"DRC",86,"with_conflict_hi",23.5294117647059,26.2661119274538,49.4,"good"
"DRC",86,"with_conflict_lo",30.1724137931034,30.9389571194536,16.2,"good"
"DRC",86,"with_conflict_mid",36.4341085271318,34.7384004211133,16.4,"good"
"DRC",87,"with_conflict_hi",24.0963855421687,27.1606714836009,37.8,"good"
"DRC",87,"with_conflict_lo",21.4788732394366,26.8267336395782,22.3,"good"
"DRC",87,"with_conflict_mid",26.6081871345029,28.2850668498742,25.1,"good"
"DRC",88,"with_conflict_hi",30.6306306306306,30.562459238814,15.4,"good"
"DRC",88,"with_conflict_lo",23.6607142857143,26.3047593538326,17.1,"good"
"DRC",88,"with_conflict_mid",25.9803921568627,29.5915636601803,15.1,"good"
"DRC",89,"with_conflict_hi",41.5789473684211,34.5383672061203,11.1,"good"
"DRC",89,"with_conflict_lo",22.3713646532438,22.381248418709,69.4,"good"
"DRC",89,"with_conflict_mid",27.4841437632135,25.9098638436056,34.3,"good"
"DRC",90,"with_conflict_hi",28.4457478005865,22.225742540087,24.4,"good"
"DRC",90,"with_conflict_lo",30.9701492537313,35.1097381169288,18.5,"good"
"DRC",90,"with_conflict_mid",31.1808118081181,32.310512191842,37.3,"good"
"DRC",91,"with_conflict_hi",24.3076923076923,23.135117764879,24.6,"good"
"DRC",91,"with_conflict_lo",24.5222929936306,28.9579783089981,23.7,"good"
"DRC",91,"with_conflict_mid",31.0043668122271,27.6839866416772,15.8,"good"
"DRC",92,"with_conflict_hi",29.9145299145299,29.230779418193,16.4,"good"
"DRC",92,"with_conflict_lo",21.7765042979943,19.2614246749801,27.3,"good"
"DRC",92,"with_conflict_mid",28.5425101214575,29.606758814221,35.3,"good"
"DRC",93,"with_conflict_hi",29.9465240641711,26.003954509468,26.2,"good"
"DRC",93,"with_conflict_lo",21.9354838709677,24.4339916299859,36.3,"good"
"DRC",93,"with_conflict_mid",32.1428571428571,29.7539421979144,38,"good"
"DRC",94,"with_conflict_hi",27.5109170305677,28.9045599234922,49.8,"good"
"DRC",94,"with_conflict_lo",21.923937360179,25.95022406346,34.9,"good"
"DRC",94,"with_conflict_mid",27.563025210084,28.2081993810054,43.1,"good"
"DRC",95,"with_conflict_hi",33.6134453781513,30.9828276342406,7.9,"good"
"DRC",95,"with_conflict_lo",26.3537906137184,25.7465656786324,20.4,"good"
"DRC",95,"with_conflict_mid",22.488038277512,25.0375501076294,16.2,"good"
"DRC",96,"with_conflict_hi",33.532041728763,31.8650554626574,44.6,"good"
"DRC",96,"with_conflict_lo",20.2981651376147,23.4112383617306,69.5,"good"
"DRC",96,"with_conflict_mid",30.1310043668122,32.6810738159672,32,"good"
"DRC",97,"with_conflict_hi",32.2695035460993,36.926826740869,19.1,"good"
"DRC",97,"with_conflict_lo",23.3905579399142,24.6842438929811,35.7,"good"
"DRC",97,"with_conflict_mid",33.1460674157303,32.3336119600284,23.8,"good"
"DRC",98,"with_conflict_hi",28.9855072463768,27.9165891423714,29.4,"good"
"DRC",98,"with_conflict_lo",21.7391304347826,29.6870005689302,12.6,"good"
"DRC",98,"with_conflict_mid",29.6428571428571,28.7671682151002,39.4,"good"
"DRC",99,"with_conflict_hi",26.984126984127,27.2209141090894,23,"good"
"DRC",99,"with_conflict_lo",27.1794871794872,29.8833048238448,42.6,"good"
"DRC",99,"with_conflict_mid",25.6578947368421,26.5416714325788,22.6,"good"
"DRC",100,"with_conflict_hi",26.0309278350515,27.0032768910396,28.7,"good"
"DRC",100,"with_conflict_lo",24.8945147679325,24.4945961416607,35.6,"good"
"DRC",100,"with_conflict_mid",30.5109489051095,30.7429694105017,47.6,"good"
"DRC",101,"with_conflict_hi",30.9701492537313,29.4817299571526,37,"good"
"DRC",101,"with_conflict_lo",27.6470588235294,27.8083256595363,12.3,"good"
"DRC",101,"with_conflict_mid",25.5230125523013,28.824026820634,35.6,"good"
"DRC",102,"with_conflict_hi",28.9473684210526,27.7825817918404,10.8,"good"
"DRC",102,"with_conflict_lo",24.317617866005,23.1756529518551,30.5,"good"
"DRC",102,"with_conflict_mid",26.4462809917355,25.7105638294051,44.5,"good"
"DRC",103,"with_conflict_hi",36.8271954674221,40.8050468530559,22.3,"good"
"DRC",103,"with_conflict_lo",25.9405940594059,27.6179660121436,37.4,"good"
"DRC",103,"with_conflict_mid",33.9887640449438,31.5853841375094,23.5,"good"
"DRC",104,"with_conflict_hi",29.4372294372294,32.1395105600542,16.3,"good"
"DRC",104,"with_conflict_lo",27.4021352313167,30.1450567896763,20.4,"good"
"DRC",104,"with_conflict_mid",32.9787234042553,35.9423794726288,25.2,"good"
"DRC",105,"with_conflict_hi",28.8107202680067,29.151458009922,42.5,"good"
"DRC",105,"with_conflict_lo",31.6715542521994,30.9759485575727,23.3,"good"
"DRC",105,"with_conflict_mid",27.8846153846154,28.3714010905283,67.5,"good"
"DRC",106,"with_conflict_hi",24.5416078984485,28.3030943341506,53.5,"good"
"DRC",106,"with_conflict_lo",28.6585365853659,27.9001303266082,23.4,"good"
"DRC",106,"with_conflict_mid",26.7289719626168,29.6048759603957,39.2,"good"
"DRC",107,"with_conflict_hi",31.4720812182741,28.7749376916773,27,"good"
"DRC",107,"with_conflict_lo",24.4224422442244,25.1901733539699,22.9,"good"
"DRC",107,"with_conflict_mid",26.9417475728155,31.329162414527,30.1,"good"
"DRC",108,"with_conflict_hi",29.1208791208791,26.1329489444245,25.8,"good"
"DRC",108,"with_conflict_lo",31.1897106109325,32.9218040868213,21.4,"good"
"DRC",108,"with_conflict_mid",29.2397660818713,30.1077503127222,48.4,"good"
"DRC",109,"with_conflict_hi",33.5839598997494,30.7454492423833,26.5,"good"
"DRC",109,"with_conflict_lo",22.463768115942,19.2061038428651,21.4,"good"
"DRC",109,"with_conflict_mid",23.7430167597765,23.0986032293612,54.6,"good"
"DRC",110,"with_conflict_hi",27.5434243176179,34.3129913372864,29.2,"good"
"DRC",110,"with_conflict_lo",26.3982102908277,24.2645768477392,32.9,"good"
"DRC",110,"with_conflict_mid",27.765726681128,27.7418304881006,33.3,"good"
"DRC",111,"with_conflict_hi",38.4879725085911,39.5612754656635,17.9,"good"
"DRC",111,"with_conflict_lo",21.0876803551609,20.5211817014414,71.1,"good"
"DRC",111,"with_conflict_mid",24.0808823529412,25.664265985378,41.3,"good"
"DRC",112,"with_conflict_hi",32.7433628318584,34.8218110395949,15.2,"good"
"DRC",112,"with_conflict_lo",30.4794520547945,27.1856650718752,20.3,"good"
"DRC",112,"with_conflict_mid",35.7142857142857,30.5219353436897,11.7,"good"
"DRC",113,"with_conflict_hi",38.7878787878788,30.9669058331923,10.1,"good"
"DRC",113,"with_conflict_lo",29.4536817102138,24.6743591971439,29.7,"good"
"DRC",113,"with_conflict_mid",28.4033613445378,32.5636599387958,42.6,"good"
"DRC",114,"with_conflict_hi",30.4761904761905,27.7933299268907,21.9,"good"
"DRC",114,"with_conflict_lo",16.580310880829,22.2408262994289,32.2,"good"
"DRC",114,"with_conflict_mid",33.8235294117647,32.0166981780209,31.5,"good"
"DRC",115,"with_conflict_hi",31.9496855345912,33.0969863702628,54.1,"good"
"DRC",115,"with_conflict_lo",33.0708661417323,32.789677424545,25.5,"good"
"DRC",115,"with_conflict_mid",34.9206349206349,29.3483566058292,45.1,"good"
"DRC",116,"with_conflict_hi",29.8484848484848,31.9555214611492,46.3,"good"
"DRC",116,"with_conflict_lo",20.04662004662,22.8906981722277,34.3,"good"
"DRC",116,"with_conflict_mid",28.5365853658537,30.9708757520116,58.6,"good"
"DRC",117,"with_conflict_hi",26.8722466960352,25.3910298971529,16.6,"good"
"DRC",117,"with_conflict_lo",27.4774774774775,29.8526742464603,32.2,"good"
"DRC",117,"with_conflict_mid",28.8602941176471,28.7050088774503,38.7,"good"
"DRC",118,"with_conflict_hi",27.5037369207773,34.7528444235698,48.5,"good"
"DRC",118,"with_conflict_lo",20.6597222222222,23.0216029207568,45.7,"good"
"DRC",118,"with_conflict_mid",32.2862129144852,31.3325786316722,38.8,"good"
"DRC",119,"with_conflict_hi",40.8163265306122,40.7786212182622,23.2,"good"
"DRC",119,"with_conflict_lo",23.574144486692,20.6434463455898,20.1,"good"
"DRC",119,"with_conflict_mid",17.2413793103448,23.6508985164861,19.2,"good"
"DRC",120,"with_conflict_hi",24.4047619047619,26.9320899917457,38.1,"good"
"DRC",120,"with_conflict_lo",24.8015873015873,25.9189271151003,37.9,"good"
"DRC",120,"with_conflict_mid",29.0650406504065,26.7290579242326,34.9,"good"
"DRC",121,"with_conflict_hi",33.1858407079646,36.5781587197171,15.1,"good"
"DRC",121,"with_conflict_lo",18.3823529411765,22.0308606168348,55.5,"good"
"DRC",121,"with_conflict_mid",30.5882352941176,28.5093178091444,23.6,"good"
"DRC",122,"with_conflict_hi",38.5093167701863,38.4406992695558,19.8,"good"
"DRC",122,"with_conflict_lo",22.6506024096386,22.6388931581033,32.1,"good"
"DRC",122,"with_conflict_mid",35,37.1769340943002,36.4,"good"
"DRC",123,"with_conflict_hi",30.0995024875622,31.5080137581884,28.1,"good"
"DRC",123,"with_conflict_lo",29.8578199052133,29.3113134337729,29.6,"good"
"DRC",123,"with_conflict_mid",24.6200607902736,26.7074534139115,49.6,"good"
"DRC",124,"with_conflict_hi",38,37.9856990374431,12.4,"good"
"DRC",124,"with_conflict_lo",23.2954545454545,26.4973906605016,40.5,"good"
"DRC",124,"with_conflict_mid",32.4742268041237,32.7046080743309,26.2,"good"
"DRC",125,"with_conflict_hi",31.7391304347826,32.8406375179449,31.4,"good"
"DRC",125,"with_conflict_lo",15.6199677938808,14.8441589475474,52.4,"good"
"DRC",125,"with_conflict_mid",24.3534482758621,30.347496247718,35.1,"good"
"DRC",126,"with_conflict_hi",27.5330396475771,26.126511432175,32.9,"good"
"DRC",126,"with_conflict_lo",26.6990291262136,24.3952812877621,30.2,"good"
"DRC",126,"with_conflict_mid",29.7520661157025,32.3171076692652,34,"good"
"DRC",127,"with_conflict_hi",32.9081632653061,29.4175072705117,26.3,"good"
"DRC",127,"with_conflict_lo",27.1428571428571,26.3752199923672,30.6,"good"
"DRC",127,"with_conflict_mid",24.2222222222222,28.3012360092638,34.1,"good"
"DRC",128,"with_conflict_hi",39.2712550607287,39.8096249860271,15,"good"
"DRC",128,"with_conflict_lo",24.4623655913978,25.4992986767267,28.1,"good"
"DRC",128,"with_conflict_mid",36.4532019704434,29.3474226923261,25.8,"good"
"DRC",129,"with_conflict_hi",32.2660098522167,35.11515422695,27.5,"good"
"DRC",129,"with_conflict_lo",19.5979899497487,20.8566530720225,32,"good"
"DRC",129,"with_conflict_mid",22.7513227513227,29.9920277265516,43.8,"good"
"DRC",130,"with_conflict_hi",24.0618101545254,30.0846872359921,34.4,"good"
"DRC",130,"with_conflict_lo",24.0677966101695,22.7753218604048,22.4,"good"
"DRC",130,"with_conflict_mid",35.0157728706625,33.2260478537281,20.6,"good"
"DRC",131,"with_conflict_hi",27.2727272727273,32.6966895606644,26.4,"good"
"DRC",131,"with_conflict_lo",27.5555555555556,26.9583071160926,16.3,"good"
"DRC",131,"with_conflict_mid",26.1603375527426,24.0954836505005,17.5,"good"
"DRC",132,"with_conflict_hi",31.4851485148515,31.4387996541549,34.6,"good"
"DRC",132,"with_conflict_lo",20.4413472706156,23.0702141046335,68.5,"good"
"DRC",132,"with_conflict_mid",31.2121212121212,33.1773391490403,45.4,"good"
"DRC",133,"with_conflict_hi",27.0186335403727,30.0084999502066,47,"good"
"DRC",133,"with_conflict_lo",21.8206157965194,21.5495356036214,58.4,"good"
"DRC",133,"with_conflict_mid",24.2068155111633,30.6388728626605,64.5,"good"
"DRC",134,"with_conflict_hi",32.0099255583127,30.2972107488697,27.4,"good"
"DRC",134,"with_conflict_lo",25.0814332247557,25.1836227460875,23,"good"
"DRC",134,"with_conflict_mid",22.9249011857708,27.324405254969,19.5,"good"
"DRC",135,"with_conflict_hi",26.3986013986014,29.0115261631874,42.1,"good"
"DRC",135,"with_conflict_lo",28.1893004115226,28.4135914198478,34.9,"good"
"DRC",135,"with_conflict_mid",35.5163727959698,35.3004514232032,25.6,"good"
"DRC",136,"with_conflict_hi",33.2268370607029,28.4550635531916,20.9,"good"
"DRC",136,"with_conflict_lo",28.5714285714286,24.9862614796295,24.5,"good"
"DRC",136,"with_conflict_mid",36.0169491525424,33.7472235145779,15.1,"good"
"DRC",137,"with_conflict_hi",34.7222222222222,32.6192851758224,18.8,"good"
"DRC",137,"with_conflict_lo",24.4075829383886,24.4587953006915,31.9,"good"
"DRC",137,"with_conflict_mid",25.2631578947368,31.307423816278,49.7,"good"
"DRC",138,"with_conflict_hi",28.7301587301587,37.0615278989198,44.9,"good"
"DRC",138,"with_conflict_lo",29.2768959435626,33.5564580213755,40.1,"good"
"DRC",138,"with_conflict_mid",27.047619047619,29.9241011869699,38.3,"good"
"DRC",139,"with_conflict_hi",22.6904376012966,25.190265237622,47.7,"good"
"DRC",139,"with_conflict_lo",16.4348925410872,23.2796772676463,66.1,"good"
"DRC",139,"with_conflict_mid",27.2151898734177,29.2415779044715,34.5,"good"
"DRC",140,"with_conflict_hi",24.0601503759398,27.4045119584487,30.3,"good"
"DRC",140,"with_conflict_lo",29.1828793774319,29.3216102968958,18.2,"good"
"DRC",140,"with_conflict_mid",29.4117647058824,31.976134838311,24,"good"
"DRC",141,"with_conflict_hi",29.4784580498866,34.2685647997784,31.1,"good"
"DRC",141,"with_conflict_lo",22.6694915254237,20.3023820277549,36.5,"good"
"DRC",141,"with_conflict_mid",30.4761904761905,35.3028705656751,43.8,"good"
"DRC",142,"with_conflict_hi",23.7704918032787,29.167688524425,18.6,"good"
"DRC",142,"with_conflict_lo",30.7511737089202,29.8685619501921,29.5,"good"
"DRC",142,"with_conflict_mid",38.3817427385892,33.3369943027303,29.7,"good"
"DRC",143,"with_conflict_hi",28.158844765343,30.0359983831735,39.8,"good"
"DRC",143,"with_conflict_lo",23.5772357723577,22.5752649043264,28.2,"good"
"DRC",143,"with_conflict_mid",30.8139534883721,28.7393816350999,11.9,"good"
"DRC",144,"with_conflict_hi",33.3333333333333,30.1755474172507,12.6,"good"
"DRC",144,"with_conflict_lo",26.605504587156,25.6919084558483,24,"good"
"DRC",144,"with_conflict_mid",37.8947368421053,35.0344061843134,17.7,"good"
"DRC",145,"with_conflict_hi",20.3023758099352,23.5786456320267,36.9,"good"
"DRC",145,"with_conflict_lo",15.1515151515152,12.8445190025749,19.6,"good"
"DRC",145,"with_conflict_mid",30.5810397553517,29.4312930664959,22.7,"good"
"DRC",146,"with_conflict_hi",31.547619047619,31.8483223362213,23,"good"
"DRC",146,"with_conflict_lo",17.169373549884,20.0087441467482,71.4,"good"
"DRC",146,"with_conflict_mid",18.7116564417178,20.5594160477802,79.5,"good"
"DRC",147,"with_conflict_hi",21.9211822660099,27.7007531469144,31.7,"good"
"DRC",147,"with_conflict_lo",22.3277909738717,26.9334286065968,32.7,"good"
"DRC",147,"with_conflict_mid",25.7270693512304,24.9891741358147,33.2,"good"
"DRC",148,"with_conflict_hi",40.3587443946188,38.2483261843129,13.3,"good"
"DRC",148,"with_conflict_lo",25.3588516746411,21.8527077001214,15.6,"good"
"DRC",148,"with_conflict_mid",36.9318181818182,33.4785772348872,11.1,"good"
"DRC",149,"with_conflict_hi",29.8206278026906,36.8770799839084,31.3,"good"
"DRC",149,"with_conflict_lo",22.1130221130221,20.0808661997951,31.7,"good"
"DRC",149,"with_conflict_mid",26.530612244898,27.063449571837,28.8,"good"
"DRC",150,"with_conflict_hi",28.0701754385965,30.2234495000809,20.5,"good"
"DRC",150,"with_conflict_lo",31.3953488372093,30.2844658030796,17.7,"good"
"DRC",150,"with_conflict_mid",35.7366771159875,34.7132415810888,20.5,"good"
"DRC",151,"with_conflict_hi",35.625,35.2336301514525,10.3,"good"
"DRC",151,"with_conflict_lo",23.9884393063584,26.3690220384622,26.3,"good"
"DRC",151,"with_conflict_mid",36.1581920903955,33.4921592332472,22.6,"good"
"DRC",152,"with_conflict_hi",26.5151515151515,28.0048307005285,48.5,"good"
"DRC",152,"with_conflict_lo",25.1450676982592,29.4947744757746,38.7,"good"
"DRC",152,"with_conflict_mid",15.4782608695652,20.3198127698187,48.6,"good"
"DRC",153,"with_conflict_hi",27.4261603375527,28.2735077129405,34.4,"good"
"DRC",153,"with_conflict_lo",34.4594594594595,35.3234347108013,19.4,"good"
"DRC",153,"with_conflict_mid",36.7924528301887,36.5223093789825,26.8,"good"
"DRC",154,"with_conflict_hi",27.027027027027,27.4590839879061,13.5,"good"
"DRC",154,"with_conflict_lo",25.9515570934256,20.4901788108464,21.4,"good"
"DRC",154,"with_conflict_mid",34.4262295081967,32.5791929137587,12,"good"
"DRC",155,"with_conflict_hi",25.7495590828924,30.854248907118,42.1,"good"
"DRC",155,"with_conflict_lo",21.2538226299694,22.0583442356985,51.5,"good"
"DRC",155,"with_conflict_mid",31.4980793854033,33.6623559351641,53.5,"good"
"DRC",156,"with_conflict_hi",32.6047358834244,33.6715377070819,37,"good"
"DRC",156,"with_conflict_lo",22.7272727272727,21.8454698249882,22.1,"good"
"DRC",156,"with_conflict_mid",25.5892255892256,24.62199053671,44.2,"good"
"DRC",157,"with_conflict_hi",28.7548138639281,28.7686550228377,55.5,"good"
"DRC",157,"with_conflict_lo",23.3716475095785,26.3059195094417,40,"good"
"DRC",157,"with_conflict_mid",31.8471337579618,32.8929048364006,32.1,"good"
"DRC",158,"with_conflict_hi",33.3333333333333,35.4642112492305,34.2,"good"
"DRC",158,"with_conflict_lo",33.8266384778013,31.4972283769026,31.3,"good"
"DRC",158,"with_conflict_mid",29.4705294705295,34.1173473245102,70.6,"good"
"DRC",159,"with_conflict_hi",20.3821656050955,25.171254365075,50,"good"
"DRC",159,"with_conflict_lo",21.7183770883055,26.0349789085049,32.8,"good"
"DRC",159,"with_conflict_mid",28.0373831775701,25.2131452317172,23.1,"good"
"DRC",160,"with_conflict_hi",30.7984790874525,32.7005691462488,18.2,"good"
"DRC",160,"with_conflict_lo",23.9130434782609,21.4243488254045,21,"good"
"DRC",160,"with_conflict_mid",31.6901408450704,28.8789501248764,19.4,"good"
"DRC",161,"with_conflict_hi",29.0960451977401,25.1502688953481,25.1,"good"
