"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"WestAfrica","baseline",13.5,"infections",94.6725,154.025,198.6,254.825,353.9625
"WestAfrica","baseline",14.5,"deaths",48.3925,77.55,99.95,123.625,169.6075
"WestAfrica","baseline",14.5,"hcw_deaths",7.8975,11.675,14.4,17.825,28.305
"WestAfrica","baseline",14.5,"hcw_deaths_incidence",1.1,2.2,2.9,3.9,6.505
"WestAfrica","baseline",14.5,"infections",107.2975,179.675,236.35,300.6,418.1375
"WestAfrica","baseline",15.5,"deaths",55.6625,89.7,117.65,148.65,206.745
"WestAfrica","baseline",15.5,"hcw_deaths",9.875,14.475,17.95,22,35.445
"WestAfrica","baseline",15.5,"hcw_deaths_incidence",1.3975,2.6,3.55,4.425,8.0025
"WestAfrica","baseline",15.5,"infections",127.4675,205.2,270.25,351.825,496.5425
"WestAfrica","baseline",16.5,"deaths",64.9825,103.55,139.2,173.55,244.345
"WestAfrica","baseline",16.5,"hcw_deaths",11.3,17.575,22.6,27.375,43.46
"WestAfrica","baseline",16.5,"hcw_deaths_incidence",1.7975,3.1,4.25,5.3,8.015
"WestAfrica","baseline",16.5,"infections",140.275,229.625,315.75,415.1,599.025
"WestAfrica","baseline",17.5,"deaths",72.9925,119.95,162.25,206.9,287.1625
"WestAfrica","baseline",17.5,"hcw_deaths",14.095,21.3,27.15,34.225,53.36
"WestAfrica","baseline",17.5,"hcw_deaths_incidence",2.1975,3.475,4.95,6.6,10.815
"WestAfrica","baseline",17.5,"infections",161.1625,259.85,362.8,484.925,693.755
"WestAfrica","baseline",18.5,"deaths",87.38,134.45,184.95,241.35,334.75
"WestAfrica","baseline",18.5,"hcw_deaths",17.585,25.7,32.95,41.125,65.855
"WestAfrica","baseline",18.5,"hcw_deaths_incidence",2.2975,4.175,5.8,7.7,13.005
"WestAfrica","baseline",18.5,"infections",178.185,294.675,422.65,555.2,796.1
"WestAfrica","baseline",19.5,"deaths",95.1275,154.2,209.6,279.425,396.9625
"WestAfrica","baseline",19.5,"hcw_deaths",21,30.875,39.9,50.125,83.0325
"WestAfrica","baseline",19.5,"hcw_deaths_incidence",2.6,5,7.05,9.4,14.9225
"WestAfrica","baseline",19.5,"infections",201.89,330.65,473.55,625.175,925.51
"WestAfrica","baseline",20.5,"deaths",101.09,171.6,244,319.625,458.4675
"WestAfrica","baseline",20.5,"hcw_deaths",24.09,36.65,48.05,60.95,102.7075
"WestAfrica","baseline",20.5,"hcw_deaths_incidence",3.2,5.975,8,10.85,19
"WestAfrica","baseline",20.5,"infections",221.05,371.325,529.7,716.775,1067.925
"WestAfrica","baseline",21.5,"deaths",116.4875,190.875,277.4,359,526.92
"WestAfrica","baseline",21.5,"hcw_deaths",28.39,44.025,57.75,73.625,124.5225
"WestAfrica","baseline",21.5,"hcw_deaths_incidence",3.6975,6.5,9.5,12.7,22.115
"WestAfrica","baseline",21.5,"infections",245.28,413.25,595.4,796.3,1229.8175
"WestAfrica","baseline",22.5,"deaths",132.7625,211.525,304.6,408.825,604.1575
"WestAfrica","baseline",22.5,"hcw_deaths",33.9875,51.475,68.2,87.85,151.915
"WestAfrica","baseline",22.5,"hcw_deaths_incidence",3.7,7.275,10.6,14.725,24.94
"WestAfrica","baseline",22.5,"infections",261.885,450.85,666,891.475,1355.825
"WestAfrica","baseline",23.5,"deaths",141.2725,237.475,342.3,457.325,691.6775
"WestAfrica","baseline",23.5,"hcw_deaths",38.39,60.475,79.6,104.6,181.3125
"WestAfrica","baseline",23.5,"hcw_deaths_incidence",4.3975,8.45,12.35,16.925,28.8275
"WestAfrica","baseline",23.5,"infections",282.4825,483.25,733.15,967.725,1534.015
"WestAfrica","baseline",24.5,"deaths",152.51,258,378.45,503.975,784.965
"WestAfrica","baseline",24.5,"hcw_deaths",45.18,70.2,93.9,124.55,211.365
"WestAfrica","baseline",24.5,"hcw_deaths_incidence",5.3,9.775,13.7,19.625,32.005
"WestAfrica","baseline",24.5,"infections",295.8925,525.8,797.15,1086.725,1692.8975
"WestAfrica","baseline",25.5,"deaths",161.9875,280.725,415.55,558.325,870.425
"WestAfrica","baseline",25.5,"hcw_deaths",51.4975,81.2,110.25,146.675,244.8625
"WestAfrica","baseline",25.5,"hcw_deaths_incidence",6.395,10.375,15.85,21.125,37.71
"WestAfrica","baseline",25.5,"infections",314.0375,559.1,845.7,1141.375,1842.4475
"WestAfrica","baseline",26.5,"deaths",174.3,304.15,454,611.95,965.8
"WestAfrica","baseline",26.5,"hcw_deaths",57.8975,92.5,128.3,171.05,286.785
"WestAfrica","baseline",26.5,"hcw_deaths_incidence",6.495,11.4,17.9,24.6,45.2075
"WestAfrica","baseline",26.5,"infections",327.435,580,915.7,1240.25,1907.59
"WestAfrica","baseline",27.5,"deaths",180.34,323.25,493.65,652.625,1043.675
"WestAfrica","baseline",27.5,"hcw_deaths",64.9875,103.925,147.3,197.45,335.7475
"WestAfrica","baseline",27.5,"hcw_deaths_incidence",7.0875,12.775,19.15,26.975,49.32
"WestAfrica","baseline",27.5,"infections",325.88,616.7,961.5,1318.125,1981.69
"WestAfrica","baseline",28.5,"deaths",186.6625,333.9,518.75,704.225,1118.07
"WestAfrica","baseline",28.5,"hcw_deaths",72.47,118.525,167.55,226.475,386.715
"WestAfrica","baseline",28.5,"hcw_deaths_incidence",7.695,14.375,22,29.7,51.805
"WestAfrica","baseline",28.5,"infections",318.96,629.35,982.8,1366.7,2030.7225
"WestAfrica","baseline",29.5,"deaths",190.4375,356.6,554.35,753.325,1132.6425
"WestAfrica","baseline",29.5,"hcw_deaths",79.1975,137.55,190.65,258.5,442.7675
"WestAfrica","baseline",29.5,"hcw_deaths_incidence",7.69,15.025,22.5,31.875,53.22
"WestAfrica","baseline",29.5,"infections",318.5375,636.675,998.25,1341.225,1976.215
"WestAfrica","baseline",30.5,"deaths",190.3575,362.2,570.8,787.95,1145.485
"WestAfrica","baseline",30.5,"hcw_deaths",88.86,153.6,215.55,296,498.525
"WestAfrica","baseline",30.5,"hcw_deaths_incidence",8.7825,15.3,24.45,34.8,55.4275
"WestAfrica","baseline",30.5,"infections",323.285,638.775,980.8,1326.3,2029.47
"WestAfrica","baseline",31.5,"deaths",189.14,365.75,571,775.5,1129.1675
"WestAfrica","baseline",31.5,"hcw_deaths",97.96,167.325,239.8,332.475,553.925
"WestAfrica","baseline",31.5,"hcw_deaths_incidence",8.095,15.575,25.15,35.95,54.91
"WestAfrica","baseline",31.5,"infections",302.2775,621.25,958,1277.9,1845.745
"WestAfrica","baseline",32.5,"deaths",177,364.575,560.8,769.125,1134.54
"WestAfrica","baseline",32.5,"hcw_deaths",105.3975,183.675,264.9,367.825,599.3025
"WestAfrica","baseline",32.5,"hcw_deaths_incidence",7.8925,15.8,25.25,35.525,56.315
"WestAfrica","baseline",32.5,"infections",300.27,613.1,894.85,1222,1661.2725
"WestAfrica","baseline",33.5,"deaths",178.7075,360.85,548.65,746.9,1091.465
"WestAfrica","baseline",33.5,"hcw_deaths",114.7975,200.825,294.65,400.975,639.5625
"WestAfrica","baseline",33.5,"hcw_deaths_incidence",8.58,16.15,26.4,34.1,53.605
"WestAfrica","baseline",33.5,"infections",305.3175,575.075,836.4,1150.125,1504.7075
"WestAfrica","baseline",34.5,"deaths",167.96,347.65,521.2,716.2,979.9825
"WestAfrica","baseline",34.5,"hcw_deaths",125.695,216.95,322.2,437.925,681.8175
"WestAfrica","baseline",34.5,"hcw_deaths_incidence",7.3825,15.3,25.25,33.4,50.2175
"WestAfrica","baseline",34.5,"infections",308.9225,532.6,785.7,1060.525,1435.43
"WestAfrica","baseline",35.5,"deaths",176.14,332.05,487.4,666.2,879.7125
"WestAfrica","baseline",35.5,"hcw_deaths",136.675,232.05,348.45,474.95,728.805
"WestAfrica","baseline",35.5,"hcw_deaths_incidence",7.7975,15.375,23.95,31.525,46
"WestAfrica","baseline",35.5,"infections",280.8325,494.625,716.8,916.825,1301.0675
"WestAfrica","baseline",36.5,"deaths",172.7525,305.8,455.65,609.525,814.6275
"WestAfrica","baseline",36.5,"hcw_deaths",148.87,245.4,377.1,509.375,771.9175
"WestAfrica","baseline",36.5,"hcw_deaths_incidence",7.2925,14.075,22.8,28.475,43.0075
"WestAfrica","baseline",36.5,"infections",255.215,451.325,637,817.75,1170.8825
"WestAfrica","baseline",37.5,"deaths",163.095,280.875,412.15,537.5,735.8875
"WestAfrica","baseline",37.5,"hcw_deaths",159.0475,255,397.75,532.625,806.415
"WestAfrica","baseline",37.5,"hcw_deaths_incidence",6.395,13.175,20.25,27.1,40.11
"WestAfrica","baseline",37.5,"infections",225.375,408.55,564.2,736.725,1028.5825
"WestAfrica","baseline",38.5,"deaths",142.3325,259.95,377.9,469.525,661.7525
"WestAfrica","baseline",38.5,"hcw_deaths",164.6325,264.8,413.35,551.15,833.1825
"WestAfrica","baseline",38.5,"hcw_deaths_incidence",5.995,12.45,18.4,24.3,35.145
"WestAfrica","baseline",38.5,"infections",185.3175,370.375,497,660.675,914.8425
"WestAfrica","baseline",39.5,"deaths",134.8175,234.325,321.3,419.45,577.8825
"WestAfrica","baseline",39.5,"hcw_deaths",170.095,272.225,431.1,567.575,861.37
"WestAfrica","baseline",39.5,"hcw_deaths_incidence",5.7975,11.3,16.5,21.325,31.5075
"WestAfrica","baseline",39.5,"infections",168.6025,324.65,435.65,588.45,821.5475
"WestAfrica","baseline",40.5,"deaths",108.9825,211.1,282.6,379.025,511.62
"WestAfrica","baseline",40.5,"hcw_deaths",176.735,281.075,443.6,583.5,884.715
"WestAfrica","baseline",40.5,"hcw_deaths_incidence",4.6,10,14.05,19.525,28.9225
"WestAfrica","baseline",40.5,"infections",136.245,282.975,390.05,509.75,717.085
"WestAfrica","baseline",41.5,"deaths",92.155,183.05,250.55,335.85,451.7725
"WestAfrica","baseline",41.5,"hcw_deaths",183.035,294.15,459.65,600.175,897.0025
"WestAfrica","baseline",41.5,"hcw_deaths_incidence",3.8975,8.775,12.05,16.7,25.3
"WestAfrica","baseline",41.5,"infections",120.385,245.775,333.95,435.9,609.4675
"WestAfrica","baseline",42.5,"deaths",78.4925,159.875,220.2,287.95,399.5325
"WestAfrica","baseline",42.5,"hcw_deaths",187.0125,307.475,471.9,617.65,904.6375
"WestAfrica","baseline",42.5,"hcw_deaths_incidence",3.5975,7.275,10.85,14.5,23.205
"WestAfrica","baseline",42.5,"infections",100.3875,210.05,280.95,372.975,546.3475
"WestAfrica","baseline",43.5,"deaths",68.7275,139.7,187.95,249.775,342.8
"WestAfrica","baseline",43.5,"hcw_deaths",192.2475,315.225,486.1,628.55,914.98
"WestAfrica","baseline",43.5,"hcw_deaths_incidence",3.095,6.375,9.4,13,20.8175
"WestAfrica","baseline",43.5,"infections",73.9425,175.475,240.75,325.475,490.2375
"WestAfrica","baseline",44.5,"deaths",52.9525,117.775,157.2,206.825,298.025
"WestAfrica","baseline",44.5,"hcw_deaths",195.24,322.85,498.7,638.725,922.31
"WestAfrica","baseline",44.5,"hcw_deaths_incidence",2.1,5.375,8.05,10.7,16.91
"WestAfrica","baseline",44.5,"infections",59.41,147.475,206.25,275.8,443.5575
"WestAfrica","baseline",45.5,"deaths",42.8025,98.1,132.4,181.15,266.85
"WestAfrica","baseline",45.5,"hcw_deaths",197.3325,328.9,507.35,648.225,929.395
"WestAfrica","baseline",45.5,"hcw_deaths_incidence",2,4.6,6.95,9.4,14.325
"WestAfrica","baseline",45.5,"infections",54.2,122.075,174.45,239.3,401.045
"WestAfrica","baseline",46.5,"deaths",32.795,80.9,116.6,151.25,245.8675
"WestAfrica","baseline",46.5,"hcw_deaths",199.29,334.3,513.5,653.625,937.91
"WestAfrica","baseline",46.5,"hcw_deaths_incidence",1.4,3.8,5.65,8.025,12.0025
"WestAfrica","baseline",46.5,"infections",44.8675,102.1,148,201.85,341.4825
"WestAfrica","baseline",47.5,"deaths",31.14,66.55,94.7,131.575,216.6325
"WestAfrica","baseline",47.5,"hcw_deaths",200.495,336.775,518.15,659.25,944.6575
"WestAfrica","baseline",47.5,"hcw_deaths_incidence",0.9975,3,4.7,6.7,11.6025
"WestAfrica","baseline",47.5,"infections",34.2775,81.6,125.05,167.55,301.4025
"WestAfrica","baseline",48.5,"deaths",24.6775,55.875,81.6,111.75,190.33
"WestAfrica","baseline",48.5,"hcw_deaths",202.2875,338.275,522.8,667.1,951.4125
"WestAfrica","baseline",48.5,"hcw_deaths_incidence",1,2.5,4.1,5.725,8.92750000000001
"WestAfrica","baseline",48.5,"infections",28.6925,67.775,103.1,138.1,264.545
"WestAfrica","baseline",49.5,"deaths",18.2975,44.45,69.25,90.675,164.9925
"WestAfrica","baseline",49.5,"hcw_deaths",203.1,340.075,528.6,669.775,957.93
"WestAfrica","baseline",49.5,"hcw_deaths_incidence",0.7,1.9,3.1,5.1,8.21
"WestAfrica","baseline",49.5,"infections",21.585,54.9,83.5,111.5,237.835
"WestAfrica","baseline",50.5,"deaths",16.66,37.725,56.8,76.1,144.785
"WestAfrica","baseline",50.5,"hcw_deaths",204.29,342.725,531.95,671.575,963.1925
"WestAfrica","baseline",50.5,"hcw_deaths_incidence",0.5975,1.675,2.6,4.025,7.505
"WestAfrica","baseline",50.5,"infections",18.025,45.275,72,92.725,214.8175
"WestAfrica","baseline",51.5,"deaths",12.645,30.725,45.75,61.55,123.51
"WestAfrica","baseline",51.5,"hcw_deaths",204.9925,346.55,535.5,677.9,967.555
"WestAfrica","baseline",51.5,"hcw_deaths_incidence",0.4,1.4,2.15,3.3,6.805
"WestAfrica","baseline",51.5,"infections",12.5825,35.75,58.65,78.825,187.6525
"WestAfrica","baseline",52.5,"deaths",10.35,25.275,38.5,49.7,116.9175
"WestAfrica","baseline",52.5,"hcw_deaths",205.195,348.2,538.95,682.525,971.8925
"WestAfrica","baseline",52.5,"hcw_deaths_incidence",0.2975,1,1.7,2.525,5.8
"WestAfrica","baseline",52.5,"infections",9.38,29.975,47.35,64.075,154.015
"WestAfrica","baseline",53.5,"deaths",7.195,20.1,31.7,42.675,98.9075
"WestAfrica","baseline",53.5,"hcw_deaths",205.6925,348.975,542.45,686.4,975.855
"WestAfrica","baseline",53.5,"hcw_deaths_incidence",0.3,0.9,1.4,2.3,5.11
"WestAfrica","baseline",53.5,"infections",6.6775,24.1,39.4,54.925,131.35
"WestAfrica","baseline",54.5,"deaths",4.7975,16.475,25.8,35.05,79.865
"WestAfrica","baseline",54.5,"hcw_deaths",206.18,349.65,544.45,690.025,979.345
"WestAfrica","baseline",54.5,"hcw_deaths_incidence",0.1,0.7,1.2,1.8,4.6125
"WestAfrica","baseline",54.5,"infections",4.6975,17.8,32.6,44.9,115.135
"WestAfrica","baseline",55.5,"deaths",3.585,12.9,21.3,29.925,70.9225
"WestAfrica","baseline",55.5,"hcw_deaths",206.485,350.425,546.2,693.35,980.2275
"WestAfrica","baseline",55.5,"hcw_deaths_incidence",0.0975000000000001,0.5,1,1.6,4.6025
"WestAfrica","baseline",55.5,"infections",3.99,14.55,26.85,37.725,104.8325
"WestAfrica","baseline",56.5,"deaths",2.79,10.675,17.2,24.975,61.6125
"WestAfrica","baseline",56.5,"hcw_deaths",206.59,351,547.25,695.7,981.3975
"WestAfrica","baseline",56.5,"hcw_deaths_incidence",0,0.4,0.8,1.4,3.9
"WestAfrica","baseline",56.5,"infections",3.39,12.15,21.9,32.625,91.4075
"WestAfrica","baseline",57.5,"deaths",2.195,8.075,14.05,20.25,52.8975
"WestAfrica","baseline",57.5,"hcw_deaths",207.8725,351.325,548.4,698.25,982.145
"WestAfrica","baseline",57.5,"hcw_deaths_incidence",0,0.3,0.7,1.025,3.1
"WestAfrica","baseline",57.5,"infections",1.9,9.2,18.75,27,66.6700000000001
"WestAfrica","baseline",58.5,"deaths",1.495,6.4,12.25,17.325,51.0325
"WestAfrica","baseline",58.5,"hcw_deaths",207.97,351.9,550.4,700.35,982.9775
"WestAfrica","baseline",58.5,"hcw_deaths_incidence",0,0.275,0.55,0.9,2.41
"WestAfrica","baseline",58.5,"infections",1.795,7.5,15,23.25,57.5300000000001
"WestAfrica","baseline",59.5,"deaths",1.0975,5.1,10.55,14.5,37.89
"WestAfrica","baseline",59.5,"hcw_deaths",208.0675,352.225,552.6,701.425,983.395
"WestAfrica","baseline",59.5,"hcw_deaths_incidence",0,0.2,0.5,0.8,2.1
"WestAfrica","baseline",59.5,"infections",1.49,6.6,12.3,19.075,51.9775
"WestAfrica","obv",0.5,"deaths",0,0,0,0.1,0.3
"WestAfrica","obv",0.5,"hcw_deaths",0,0,0,0,0
"WestAfrica","obv",0.5,"hcw_deaths_incidence",0,0,0,0,0
"WestAfrica","obv",0.5,"infections",30.0925,32.3,33.4,34.8,38.2025
"WestAfrica","obv",1.5,"deaths",3.6,4.3,4.75,5.2,5.8025
"WestAfrica","obv",1.5,"hcw_deaths",0,0,0,0,0
"WestAfrica","obv",1.5,"hcw_deaths_incidence",0,0,0,0,0
"WestAfrica","obv",1.5,"infections",13.695,18,20.55,23.3,29.72
"WestAfrica","obv",2.5,"deaths",9.5975,11.075,11.9,12.725,14.0025
"WestAfrica","obv",2.5,"hcw_deaths",0,0,0,0,0.1
"WestAfrica","obv",2.5,"hcw_deaths_incidence",0,0,0,0,0.1
"WestAfrica","obv",2.5,"infections",19.09,25.25,28.8,31.7,38.91
"WestAfrica","obv",3.5,"deaths",9.2925,11.7,12.9,14.4,17.2075
"WestAfrica","obv",3.5,"hcw_deaths",0,0,0,0,0.1
"WestAfrica","obv",3.5,"hcw_deaths_incidence",0,0,0,0,0.1
"WestAfrica","obv",3.5,"infections",22.0975,29.625,34.3,39.15,47.705
"WestAfrica","obv",4.5,"deaths",11.0975,14.4,16.2,17.925,22.5
"WestAfrica","obv",4.5,"hcw_deaths",0,0,0,0.1,0.2
"WestAfrica","obv",4.5,"hcw_deaths_incidence",0,0,0,0.1,0.2
"WestAfrica","obv",4.5,"infections",26.03,35,40.5,47.075,59.3525
"WestAfrica","obv",5.5,"deaths",13.2975,17.55,20.25,22.4,28.0025
"WestAfrica","obv",5.5,"hcw_deaths",0,0,0.1,0.2,0.4
"WestAfrica","obv",5.5,"hcw_deaths_incidence",0,0,0.05,0.1,0.2
"WestAfrica","obv",5.5,"infections",31.2925,41.6,49.15,56.775,74.0175
"WestAfrica","obv",6.5,"deaths",15.0975,20.6,24.3,27.925,33.63
"WestAfrica","obv",6.5,"hcw_deaths",0,0.1,0.2,0.3,0.602500000000001
"WestAfrica","obv",6.5,"hcw_deaths_incidence",0,0,0.1,0.2,0.4
"WestAfrica","obv",6.5,"infections",35.89,49,57.45,69.325,89.8625
"WestAfrica","obv",7.5,"deaths",17.89,24.45,28.65,33.425,43.1175
"WestAfrica","obv",7.5,"hcw_deaths",0,0.2,0.3,0.5,1
"WestAfrica","obv",7.5,"hcw_deaths_incidence",0,0.075,0.1,0.2,0.5
"WestAfrica","obv",7.5,"infections",41.2725,58.825,70.05,83.7,112.905
"WestAfrica","obv",8.5,"deaths",21.0875,28.85,34.45,40.825,53.8
"WestAfrica","obv",8.5,"hcw_deaths",0.1,0.4,0.5,0.7,1.3
"WestAfrica","obv",8.5,"hcw_deaths_incidence",0,0.1,0.1,0.2,0.5
"WestAfrica","obv",8.5,"infections",46.9,68.575,84.55,103.175,138.0025
"WestAfrica","obv",9.5,"deaths",23.795,34.7,40.8,48.525,63.925
"WestAfrica","obv",9.5,"hcw_deaths",0.2,0.575,0.8,1,1.8025
"WestAfrica","obv",9.5,"hcw_deaths_incidence",0,0.1,0.2,0.3,0.6
"WestAfrica","obv",9.5,"infections",54.1225,81.525,100.2,122.475,170.375
"WestAfrica","obv",10.5,"deaths",27.7975,41.625,49.1,59.95,79.205
"WestAfrica","obv",10.5,"hcw_deaths",0.4,0.8,1.05,1.4,2.205
"WestAfrica","obv",10.5,"hcw_deaths_incidence",0,0.2,0.3,0.4,0.8
"WestAfrica","obv",10.5,"infections",61.3925,95.3,117.05,147.575,205.955
"WestAfrica","obv",11.5,"deaths",32.795,47.35,58,70.725,99.71
"WestAfrica","obv",11.5,"hcw_deaths",0.6975,1.075,1.4,1.7,2.7025
"WestAfrica","obv",11.5,"hcw_deaths_incidence",0,0.2,0.3,0.5,0.8
"WestAfrica","obv",11.5,"infections",72.3525,111.425,140.05,178.775,245.4
"WestAfrica","obv",12.5,"deaths",35.7675,56.375,69.05,85.75,117.5375
"WestAfrica","obv",12.5,"hcw_deaths",0.8975,1.4,1.8,2.225,3.6
"WestAfrica","obv",12.5,"hcw_deaths_incidence",0.1,0.275,0.4,0.5,1.1
"WestAfrica","obv",12.5,"infections",80.6675,128.125,165.65,209.325,286.2875
"WestAfrica","obv",13.5,"deaths",42.69,67.25,82.5,103.475,141.6675
"WestAfrica","obv",13.5,"hcw_deaths",1.1975,1.7,2.25,2.9,4.4125
"WestAfrica","obv",13.5,"hcw_deaths_incidence",0.0975000000000001,0.3,0.5,0.7,1.3
"WestAfrica","obv",13.5,"infections",93.0675,149.1,193.9,248.325,344.435
"WestAfrica","obv",14.5,"deaths",47.2975,75.35,97.6,120.875,164.23
"WestAfrica","obv",14.5,"hcw_deaths",1.395,2.2,2.8,3.6,5.4025
"WestAfrica","obv",14.5,"hcw_deaths_incidence",0.1,0.375,0.55,0.8,1.4
"WestAfrica","obv",14.5,"infections",104.695,175.3,230.55,293.225,406.6925
"WestAfrica","obv",15.5,"deaths",54.36,87.025,114.25,145.4,201.335
"WestAfrica","obv",15.5,"hcw_deaths",1.7975,2.9,3.5,4.525,6.905
"WestAfrica","obv",15.5,"hcw_deaths_incidence",0.1975,0.5,0.7,0.925,1.8025
"WestAfrica","obv",15.5,"infections",124.48,199.5,263.55,343.25,481.8175
"WestAfrica","obv",16.5,"deaths",63.46,101.075,135.6,169.45,239.5025
"WestAfrica","obv",16.5,"hcw_deaths",2.195,3.4,4.35,5.6,8.705
"WestAfrica","obv",16.5,"hcw_deaths_incidence",0.2,0.575,0.8,1.1,1.7
"WestAfrica","obv",16.5,"infections",138.11,222.3,308.25,404.425,578.61
"WestAfrica","obv",17.5,"deaths",71.27,116.575,158.65,201.175,278.675
"WestAfrica","obv",17.5,"hcw_deaths",2.6975,4.2,5.3,6.8,10.6025
"WestAfrica","obv",17.5,"hcw_deaths_incidence",0.3,0.6,1,1.3,2.2
"WestAfrica","obv",17.5,"infections",157.7675,253,354.5,472.075,673.895
"WestAfrica","obv",18.5,"deaths",85.09,130.425,180.85,235.625,323.29
"WestAfrica","obv",18.5,"hcw_deaths",3.3975,5.1,6.45,8.3,13.2075
"WestAfrica","obv",18.5,"hcw_deaths_incidence",0.4,0.8,1.2,1.6,3
"WestAfrica","obv",18.5,"infections",173.18,287.375,411.9,540.475,769.4075
"WestAfrica","obv",19.5,"deaths",92.845,149.2,203.55,270.375,385.655
"WestAfrica","obv",19.5,"hcw_deaths",4.095,6.075,8.05,10.1,16.3025
"WestAfrica","obv",19.5,"hcw_deaths_incidence",0.3975,0.9,1.35,2,3.1075
"WestAfrica","obv",19.5,"infections",196.2625,320.65,459.55,605.925,891.43
"WestAfrica","obv",20.5,"deaths",98.68,166.75,236.95,309.9,443.26
"WestAfrica","obv",20.5,"hcw_deaths",4.7,7.275,9.7,12.4,20.3025
"WestAfrica","obv",20.5,"hcw_deaths_incidence",0.4,1.1,1.6,2.3,3.7075
"WestAfrica","obv",20.5,"infections",215.16,359.775,515.55,693.475,1025.485
"WestAfrica","obv",21.5,"deaths",113.79,185.075,269.15,349.7,506.99
"WestAfrica","obv",21.5,"hcw_deaths",5.4975,8.8,11.45,14.7,25.2025
"WestAfrica","obv",21.5,"hcw_deaths_incidence",0.5975,1.3,1.8,2.6,4.7025
"WestAfrica","obv",21.5,"infections",238.045,400.825,577.9,775.575,1187.785
"WestAfrica","obv",22.5,"deaths",128.9825,205.375,295.95,396.45,589.93
"WestAfrica","obv",22.5,"hcw_deaths",6.3,10.3,13.6,17.8,30.5
"WestAfrica","obv",22.5,"hcw_deaths_incidence",0.7,1.5,2.2,3,5.2025
"WestAfrica","obv",22.5,"infections",254.78,438.725,646.35,859.9,1312.03
"WestAfrica","obv",23.5,"deaths",137.7675,230.825,332.05,445.325,666.3575
"WestAfrica","obv",23.5,"hcw_deaths",7.395,11.8,16.3,21.025,35.7225
"WestAfrica","obv",23.5,"hcw_deaths_incidence",0.8,1.6,2.5,3.4,6.1025
"WestAfrica","obv",23.5,"infections",271.575,468.775,712.25,938.575,1479.25
"WestAfrica","obv",24.5,"deaths",148.5225,251.45,368.15,488.55,759.06
"WestAfrica","obv",24.5,"hcw_deaths",8.4925,13.975,19.2,25.35,42.105
"WestAfrica","obv",24.5,"hcw_deaths_incidence",0.7975,1.8,2.7,4,6.0175
"WestAfrica","obv",24.5,"infections",285.2,513.175,771.2,1050.875,1636.145
"WestAfrica","obv",25.5,"deaths",157.8225,271.375,406.1,540.925,840.02
"WestAfrica","obv",25.5,"hcw_deaths",9.5975,15.8,22.1,29.875,49.1075
"WestAfrica","obv",25.5,"hcw_deaths_incidence",1.1,2.1,3.2,4.325,7.7075
"WestAfrica","obv",25.5,"infections",302.23,541.8,817.8,1105.2,1771.875
"WestAfrica","obv",26.5,"deaths",169.2825,296.225,439.55,591.4,932.655
"WestAfrica","obv",26.5,"hcw_deaths",11.2,18.15,25.8,34.6,58.815
"WestAfrica","obv",26.5,"hcw_deaths_incidence",1.195,2.375,3.4,4.9,9.4025
"WestAfrica","obv",26.5,"infections",315.9325,564.725,883.1,1196.775,1832.8875
"WestAfrica","obv",27.5,"deaths",173.385,313.5,478.6,633.8,1003.265
"WestAfrica","obv",27.5,"hcw_deaths",12.595,20.6,29.45,39.225,69.105
"WestAfrica","obv",27.5,"hcw_deaths_incidence",1.2975,2.475,3.9,5.3,9.7025
"WestAfrica","obv",27.5,"infections",313.79,597.2,931.65,1268.725,1906.1525
"WestAfrica","obv",28.5,"deaths",179.55,323.6,502.6,680.375,1075.95
"WestAfrica","obv",28.5,"hcw_deaths",13.7975,24.025,34,44.65,79.14
"WestAfrica","obv",28.5,"hcw_deaths_incidence",1.495,2.9,4.3,6.2,10.405
"WestAfrica","obv",28.5,"infections",303.92,609.125,947.3,1321.85,1954.9225
"WestAfrica","obv",29.5,"deaths",184.1625,348.275,535.45,732.15,1091.53
"WestAfrica","obv",29.5,"hcw_deaths",15.6975,27.225,38.6,50.9,89.845
"WestAfrica","obv",29.5,"hcw_deaths_incidence",1.3,2.875,4.5,6.2,10.705
"WestAfrica","obv",29.5,"infections",307.22,616.8,962.8,1298.875,1914.7675
"WestAfrica","obv",30.5,"deaths",182.38,349.125,550.1,760.65,1110.755
"WestAfrica","obv",30.5,"hcw_deaths",17.3975,30.25,43.5,57.5,101.64
"WestAfrica","obv",30.5,"hcw_deaths_incidence",1.6,3.1,4.7,7,11.6
"WestAfrica","obv",30.5,"infections",311.5775,617.525,942.55,1278.3,1952.52
"WestAfrica","obv",31.5,"deaths",182.3525,354.25,551.55,749.8,1084.325
"WestAfrica","obv",31.5,"hcw_deaths",19.19,33.375,47.95,64.8,114.1375
"WestAfrica","obv",31.5,"hcw_deaths_incidence",1.4,3.2,5,7.3,11.405
"WestAfrica","obv",31.5,"infections",290.9875,598.925,919.35,1231.325,1770.99
"WestAfrica","obv",32.5,"deaths",170.6175,350.7,541,739.65,1097.3125
"WestAfrica","obv",32.5,"hcw_deaths",20.8975,36.825,53.05,71.575,120.545
"WestAfrica","obv",32.5,"hcw_deaths_incidence",1.2975,3.275,5.1,7,11.0175
"WestAfrica","obv",32.5,"infections",289.7925,594.175,852.95,1174.675,1598.24
"WestAfrica","obv",33.5,"deaths",171.0625,346.15,525.7,717.925,1049.745
"WestAfrica","obv",33.5,"hcw_deaths",22.99,40.25,59.35,78.675,127.985
