"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted"
"DRC",1,"cov_conflict_hi",84,281471.594377844,283,1123,403253.444620155,25.2003561887801,30.1998288835506
"DRC",1,"cov_conflict_lo",19.1,78971.7969557254,131,322,121888.344168774,40.6832298136646,35.2097220663067
"DRC",1,"cov_conflict_mid",44,263832.21044055,238,678,399307.243024076,35.1032448377581,33.9275169559992
"DRC",1,"dpc_conflict_hi",33.8,208805.889255617,465,803,469068.995812442,57.9078455790785,55.4850371438516
"DRC",1,"dpc_conflict_lo",49.2,259327.706798444,595,1087,550495.979716939,54.7378104875805,52.8919889784139
"DRC",1,"dpc_conflict_mid",34.5,134766.040498523,456,801,291812.23764931,56.9288389513109,53.8175500849008
"DRC",1,"no_pep",59,324712.103171364,0,590,324712.103171364,0,0
"DRC",1,"optimistic_hi",11,42374.396673552,519,629,237249.674101903,82.5119236883943,82.1393235485114
"DRC",1,"optimistic_lo",11.9,47768.341497526,590,709,273809.578938161,83.2157968970381,82.5541744438699
"DRC",1,"optimistic_mid",4.9,17690.8247028869,316,365,129035.911770969,86.5753424657534,86.2899990707338
"DRC",1,"with_conflict_hi",63.8,302620.187295507,251,889,457929.128483902,28.2339707536558,33.9154972959651
"DRC",1,"with_conflict_lo",57.9,293315.864508558,218,797,415782.518033058,27.3525721455458,29.4544980158985
"DRC",1,"with_conflict_mid",53.4,282575.89526194,247,781,419199.132730594,31.6261203585147,32.5914885793568
"DRC",2,"cov_conflict_hi",79,60266.8153570419,36,115,91800.2808035505,31.304347826087,34.3500751528082
"DRC",2,"cov_conflict_lo",5,564.321923496767,3,8,943.712465627057,37.5,40.2019212364861
"DRC",2,"cov_conflict_mid",6,1536.31660143819,8,14,2118.78736357533,57.1428571428571,27.4907606185762
"DRC",2,"dpc_conflict_hi",1,162.452250347203,6,7,675.980573057586,85.7142857142857,75.9679113835474
"DRC",2,"dpc_conflict_lo",28,12249.1180858964,15,43,18302.1805290415,34.8837209302326,33.0729031633159
"DRC",2,"dpc_conflict_mid",5,666.911928453825,1,6,849.22372367894,16.6666666666667,21.4680525451313
"DRC",2,"no_pep",49.1,220731.427976388,0,491,220731.427976388,0,0
"DRC",2,"optimistic_hi",1,237.836861378271,6,7,1315.20233926749,85.7142857142857,81.9163292006662
"DRC",2,"optimistic_lo",6,2895.03030901652,36,42,17877.0736836129,85.7142857142857,83.8059049246395
"DRC",2,"optimistic_mid",18,9930.96417146094,80,98,55318.6457351337,81.6326530612245,82.0477091593845
"DRC",2,"with_conflict_hi",10,1441.81971716265,8,18,2419.89506135421,44.4444444444444,40.4180891895461
"DRC",2,"with_conflict_lo",38,25209.9678412115,18,56,35931.3049315003,32.1428571428571,29.8384294996466
"DRC",2,"with_conflict_mid",30,12105.26630922,23,53,21645.2685377371,43.3962264150943,44.0743075646519
"DRC",3,"cov_conflict_hi",52.4,306423.322205262,205,729,418132.143126631,28.1207133058985,26.7161524789874
"DRC",3,"cov_conflict_lo",70.6,288819.420697332,256,962,403440.100938306,26.6112266112266,28.4108297549979
"DRC",3,"cov_conflict_mid",32.8,127170.533880244,189,517,198745.771474375,36.5570599613153,36.0134643686541
"DRC",3,"dpc_conflict_hi",43.5,240881.509418235,590,1025,508557.334922931,57.5609756097561,52.6343456525429
"DRC",3,"dpc_conflict_lo",34.1,133007.550756143,371,712,259322.833075127,52.1067415730337,48.7096646373556
"DRC",3,"dpc_conflict_mid",17.5,79321.4512272148,214,389,191385.029307895,55.012853470437,58.5539937402289
"DRC",3,"no_pep",61.4,225564.174631619,0,614,225564.174631619,0,0
"DRC",3,"optimistic_hi",4.2,14442.2887728445,206,248,83541.0159163341,83.0645161290323,82.7123376290895
"DRC",3,"optimistic_lo",13.9,61957.0104903815,644,783,351641.91636119,82.2477650063857,82.380652701613
"DRC",3,"optimistic_mid",9.9,43485.312538433,555,654,282471.18342175,84.8623853211009,84.6053986776038
"DRC",3,"with_conflict_hi",15.1,54026.0657932657,118,269,101946.626285217,43.8661710037175,47.0055383273629
"DRC",3,"with_conflict_lo",70.6,401015.624314449,255,961,551177.063046975,26.5348595213319,27.2437749681409
"DRC",3,"with_conflict_mid",27.3,116803.613141916,130,403,188159.870386312,32.258064516129,37.9232070567939
"DRC",4,"cov_conflict_hi",170,33537.4577021414,42,212,47128.8816675192,19.811320754717,28.8388425196706
"DRC",4,"cov_conflict_lo",183,24869.006776487,20,203,30976.0486386636,9.85221674876847,19.7153676164941
"DRC",4,"cov_conflict_mid",27,8980.33317198884,18,45,16617.5786791389,40,45.9588346450111
"DRC",4,"dpc_conflict_hi",56,26408.3057404757,69,125,59947.8141311991,55.2,55.9478420969951
"DRC",4,"dpc_conflict_lo",19,5015.89396518462,18,37,8493.08203881774,48.6486486486486,40.9414162931735
"DRC",4,"dpc_conflict_mid",29,16166.3594016292,30,59,26060.5956070067,50.8474576271186,37.9662704359579
"DRC",4,"no_pep",104,436333.602295213,0,1040,436333.602295213,0,0
"DRC",4,"optimistic_hi",41,10427.38658263,191,232,55747.1230646694,82.3275862068966,81.2952023182726
"DRC",4,"optimistic_lo",35,9606.77859144786,168,203,53303.1051820359,82.7586206896552,81.9770751466736
"DRC",4,"optimistic_mid",1,86.6186324906887,6,7,955.735594383777,85.7142857142857,90.9369669812772
"DRC",4,"with_conflict_hi",129,65508.1062075425,40,169,91700.7598883984,23.6686390532544,28.5631806243841
"DRC",4,"with_conflict_lo",7,1117.46396070965,0,7,1367.63721046943,0,18.2923693392284
"DRC",4,"with_conflict_mid",12,3569.62493151934,6,18,6662.91890127154,33.3333333333333,46.4255083333203
"DRC",5,"cov_conflict_hi",30.7,74790.157650545,156,463,118067.896117115,33.6933045356371,36.6549586211326
"DRC",5,"cov_conflict_lo",38.7,130156.552794947,108,495,177561.586970346,21.8181818181818,26.6977982030066
"DRC",5,"cov_conflict_mid",51.4,271025.256436881,232,746,397734.047581741,31.0991957104558,31.8576676840368
"DRC",5,"dpc_conflict_hi",31.9,155608.423935942,306,625,305960.855970043,48.96,49.1410679177936
"DRC",5,"dpc_conflict_lo",18.5,55673.2471820687,147,332,98396.6303953701,44.2771084337349,43.4195592284344
"DRC",5,"dpc_conflict_mid",23,153399.625143781,229,459,316062.312172798,49.8910675381264,51.4653853889692
"DRC",5,"no_pep",39.9,174336.283823256,0,399,174336.283823256,0,0
"DRC",5,"optimistic_hi",3.9,13811.6452708319,176,215,70557.4153508463,81.8604651162791,80.424955758153
"DRC",5,"optimistic_lo",5.2,30187.2807593257,324,376,189111.201775889,86.1702127659574,84.0372857473033
"DRC",5,"optimistic_mid",12,56777.2868800615,597,717,320585.208719681,83.2635983263598,82.289486434258
"DRC",5,"with_conflict_hi",29,99424.88933627,130,420,143823.696098951,30.952380952381,30.8703002126536
"DRC",5,"with_conflict_lo",53.8,203040.749051027,194,732,293812.273872022,26.5027322404372,30.8943951267784
"DRC",5,"with_conflict_mid",18.7,69465.752113973,99,286,110221.856603403,34.6153846153846,36.976427131034
"DRC",6,"cov_conflict_hi",9,1955.56774207151,12,21,4202.18171306673,57.1428571428571,53.463037164941
"DRC",6,"cov_conflict_lo",57.4,187650.238449025,130,417,255732.454740423,31.1750599520384,26.6224388142303
"DRC",6,"cov_conflict_mid",39.4,155180.231177791,142,536,222326.684647026,26.4925373134328,30.2017068152839
"DRC",6,"dpc_conflict_hi",4,2778.95732118935,11,15,5840.69298410433,73.3333333333333,52.4207601948537
"DRC",6,"dpc_conflict_lo",14,2824.63753392534,8,22,4694.38562749147,36.3636363636364,39.8294524978184
"DRC",6,"dpc_conflict_mid",23,10769.1316440223,29,52,21918.568604671,55.7692307692308,50.8675414062973
"DRC",6,"no_pep",123.6,469920.403042532,0,1236,469920.403042532,0,0
"DRC",6,"optimistic_hi",0,0,3,3,410.401735676731,100,100
"DRC",6,"optimistic_lo",2,304.803702586751,10,12,2670.8462760795,83.3333333333333,88.5877481861604
"DRC",6,"optimistic_mid",22,14077.4309663476,55,77,63955.2108787407,71.4285714285714,77.9886098835035
"DRC",6,"with_conflict_hi",36,192167.015107219,227,587,298632.041224358,38.6712095400341,35.6509052681168
"DRC",6,"with_conflict_lo",72.6,209271.647108958,219,945,300331.024994601,23.1746031746032,30.3196707324126
"DRC",6,"with_conflict_mid",41.5,184516.646150383,202,617,294773.912715059,32.7390599675851,37.4040109415164
"DRC",7,"cov_conflict_hi",56.1,286673.901066012,240,801,413053.158711245,29.9625468164794,30.5963663465364
"DRC",7,"cov_conflict_lo",29.1,128950.153541431,121,412,185840.760906882,29.368932038835,30.6125561947932
"DRC",7,"cov_conflict_mid",16,55933.6552874117,88,248,90734.8550327072,35.4838709677419,38.354830382162
"DRC",7,"dpc_conflict_hi",16.7,68916.3413969667,197,364,149083.865993002,54.1208791208791,53.7734409166707
"DRC",7,"dpc_conflict_lo",37.8,167493.365213912,441,819,353477.673214942,53.8461538461538,52.6155743613084
"DRC",7,"dpc_conflict_mid",35.2,175622.887332954,415,767,372332.724898309,54.1069100391134,52.8317347391585
"DRC",7,"no_pep",73.8,234912.34182795,0,738,234912.34182795,0,0
"DRC",7,"optimistic_hi",10,52431.5715335259,552,652,319073.076966644,84.6625766871166,83.5675350512237
"DRC",7,"optimistic_lo",5.1,20973.2757024887,275,326,135897.422999608,84.3558282208589,84.5668333956935
"DRC",7,"optimistic_mid",5.6,27951.9242961705,291,347,178310.715542833,83.8616714697406,84.324035596472
"DRC",7,"with_conflict_hi",48.3,271585.287742113,182,665,365689.594269748,27.3684210526316,25.733383722759
"DRC",7,"with_conflict_lo",74.3,342358.59655517,226,969,454178.402500186,23.3230134158927,24.6202385074817
"DRC",7,"with_conflict_mid",29.4,130463.90554433,147,441,188362.807127303,33.3333333333333,30.7379691702312
"DRC",8,"cov_conflict_hi",99,51358.7544762096,27,126,63170.9509578707,21.4285714285714,18.6987789522732
"DRC",8,"cov_conflict_lo",66,47742.4388677714,44,110,70387.755250964,40,32.172238342382
"DRC",8,"cov_conflict_mid",103.2,109948.474485542,123,639,154859.012849126,19.2488262910798,29.0009199576509
"DRC",8,"dpc_conflict_hi",7,1897.07341401757,9,16,3812.37549148253,56.25,50.239072246269
"DRC",8,"dpc_conflict_lo",34,11488.0929692469,60,94,32055.256571663,63.8297872340426,64.1615940787619
"DRC",8,"dpc_conflict_mid",9,2929.03252467283,8,17,6199.3977317603,47.0588235294118,52.7529503444016
"DRC",8,"no_pep",52,197625.414592963,0,520,197625.414592963,0,0
"DRC",8,"optimistic_hi",1,451.613549277838,16,17,3903.39734849031,94.1176470588235,88.4302439911093
"DRC",8,"optimistic_lo",0,41.8190834100421,3,3,567.117492032771,100,92.6260282926301
"DRC",8,"optimistic_mid",0,0,0,0,21.6806168332865,NA,100
"DRC",8,"with_conflict_hi",42.8,277463.724114161,222,650,412932.522420495,34.1538461538462,32.8065218772921
"DRC",8,"with_conflict_lo",21.6,63880.3231740266,87,303,93677.447153225,28.7128712871287,31.8082151944856
"DRC",8,"with_conflict_mid",44,99739.8461524725,180,620,154396.123590015,29.0322580645161,35.4000321812985
"DRC",9,"cov_conflict_hi",23.7,148282.375015442,102,339,210150.872765726,30.0884955752212,29.4400384523999
"DRC",9,"cov_conflict_lo",22.2,79469.2136360413,69,291,102655.363744583,23.7113402061856,22.586399056781
"DRC",9,"cov_conflict_mid",39.7,169316.230891516,174,571,240547.255746001,30.4728546409807,29.6120712886866
"DRC",9,"dpc_conflict_hi",11.2,46766.9110283179,114,226,94270.2247338355,50.4424778761062,50.3905807370667
"DRC",9,"dpc_conflict_lo",29.6,126881.823165636,265,561,241325.492743224,47.2370766488414,47.4229507528071
"DRC",9,"dpc_conflict_mid",22.1,90094.9289489396,288,509,196342.831195162,56.5815324165029,54.1134614385862
"DRC",9,"no_pep",37.6,162931.726949634,0,376,162931.726949634,0,0
"DRC",9,"optimistic_hi",13.1,37934.8109558135,418,549,175456.880467391,76.1384335154827,78.3794110240871
"DRC",9,"optimistic_lo",9.9,35320.606458963,540,639,250240.530515499,84.5070422535211,85.8853374446569
"DRC",9,"optimistic_mid",8.3,34900.6597538166,352,435,186962.912610342,80.9195402298851,81.332843360996
"DRC",9,"with_conflict_hi",40.2,223233.630355858,147,549,298761.209432182,26.775956284153,25.2802494741101
"DRC",9,"with_conflict_lo",34,107024.091458024,108,448,148489.964228086,24.1071428571429,27.9250338469801
"DRC",9,"with_conflict_mid",26.4,112443.206342159,119,383,156477.266643116,31.0704960835509,28.1408675174443
"DRC",10,"cov_conflict_hi",21,8366.68829264394,18,39,14444.8196542416,46.1538461538462,42.0782779369132
"DRC",10,"cov_conflict_lo",13,3058.72465546784,2,15,3982.90739547366,13.3333333333333,23.2037215089686
"DRC",10,"cov_conflict_mid",45.1666666666667,78446.510210299,95,366,130553.79881273,25.9562841530055,39.9125027967782
"DRC",10,"dpc_conflict_hi",45,22836.3782254545,58,103,49926.9089206424,56.3106796116505,54.2603803857508
"DRC",10,"dpc_conflict_lo",23,7171.95398215488,12,35,12614.3833479062,34.2857142857143,43.1446327232056
"DRC",10,"dpc_conflict_mid",11,1508.84197932687,5,16,2190.01425863174,31.25,31.1035545371492
"DRC",10,"no_pep",95.5,393579.018426899,0,955,393579.018426899,0,0
"DRC",10,"optimistic_hi",6,1371.90512108655,22,28,5849.75178533103,78.5714285714286,76.5476353282755
"DRC",10,"optimistic_lo",13,5794.57911146,43,56,24179.8471299889,76.7857142857143,76.0355014640548
"DRC",10,"optimistic_mid",20,10032.9642889599,80,100,62073.7691849182,80,83.8370306480478
"DRC",10,"with_conflict_hi",74.5,342831.946260008,273,1018,480617.326875426,26.8172888015717,28.6684172439608
"DRC",10,"with_conflict_lo",43,191399.323422477,145,575,259923.988883265,25.2173913043478,26.3633478984364
"DRC",10,"with_conflict_mid",50.7,205388.991140978,189,696,288086.618215192,27.1551724137931,28.7058203489484
"DRC",11,"cov_conflict_hi",41.8,180645.30004617,175,593,264706.902100816,29.5109612141653,31.7564828825771
"DRC",11,"cov_conflict_lo",35.2,108006.244800594,111,463,152199.78619516,23.9740820734341,29.0365331643098
"DRC",11,"cov_conflict_mid",27.1,94189.9237123528,112,383,140333.228094214,29.242819843342,32.8812391822715
"DRC",11,"dpc_conflict_hi",21.4,92633.3787450492,341,555,226455.344813505,61.4414414414414,59.0941963320245
"DRC",11,"dpc_conflict_lo",36.5,201658.264757432,447,812,414011.510310091,55.0492610837438,51.2916284365158
"DRC",11,"dpc_conflict_mid",25.8,157672.461078089,414,672,385947.609152738,61.6071428571429,59.1466672317977
"DRC",11,"no_pep",50.7,307196.020413552,0,507,307196.020413552,0,0
"DRC",11,"optimistic_hi",10.8,60626.8541145736,510,618,338763.833212366,82.5242718446602,82.1035045153219
"DRC",11,"optimistic_lo",7.6,24127.6687192171,417,493,133584.050514433,84.5841784989858,81.9382114658888
"DRC",11,"optimistic_mid",6.6,12898.7823526416,255,321,72758.170033245,79.4392523364486,82.2717059173591
"DRC",11,"with_conflict_hi",27.7,124001.978745186,145,422,188260.713973938,34.3601895734597,34.1328436891233
"DRC",11,"with_conflict_lo",20.3,64375.9482842141,135,338,111075.110883446,39.9408284023669,42.0428683147881
"DRC",11,"with_conflict_mid",35.7,185407.158830999,174,531,263017.366977612,32.7683615819209,29.5076363353677
"DRC",12,"cov_conflict_hi",54.4,94070.9711729532,91,363,140020.744436905,25.068870523416,32.8164040612264
"DRC",12,"cov_conflict_lo",21.7,73150.254581805,84,301,105148.750003451,27.906976744186,30.4316460448613
"DRC",12,"cov_conflict_mid",28.3,110974.429345227,135,418,163054.008998972,32.2966507177034,31.9400792249598
"DRC",12,"dpc_conflict_hi",24,14288.1951596038,22,46,24624.9127819913,47.8260869565217,41.9766669384792
"DRC",12,"dpc_conflict_lo",21,12752.653021599,22,43,20327.3920112099,51.1627906976744,37.2637030143053
"DRC",12,"dpc_conflict_mid",61,46824.9090001932,86,147,90094.0425768461,58.5034013605442,48.0266312167603
"DRC",12,"no_pep",39.1,213151.171261151,0,391,213151.171261151,0,0
"DRC",12,"optimistic_hi",2,341.408024437931,11,13,2937.71959424732,84.6153846153846,88.378467941376
"DRC",12,"optimistic_lo",9,1684.43251494229,24,33,7154.49507513826,72.7272727272727,76.4563047810927
"DRC",12,"optimistic_mid",9,4440.61159332018,19,28,19539.4709861216,67.8571428571429,77.2736344987322
"DRC",12,"with_conflict_hi",28.1,123744.908741021,113,394,165546.125588579,28.6802030456853,25.2504954126464
"DRC",12,"with_conflict_lo",28,170947.687095509,122,402,241158.657667813,30.3482587064677,29.1140161631753
"DRC",12,"with_conflict_mid",33,136628.682834323,127,457,186774.161796902,27.7899343544858,26.848188464691
"DRC",13,"cov_conflict_hi",69.7,343548.960843853,298,995,497591.53213903,29.9497487437186,30.9576351978868
"DRC",13,"cov_conflict_lo",49.1,244038.340345942,234,725,347238.815529947,32.2758620689655,29.7203165569214
"DRC",13,"cov_conflict_mid",37.6,122421.071381081,129,505,161647.781452498,25.5445544554455,24.2667791162626
"DRC",13,"dpc_conflict_hi",21.7,122223.426150206,370,587,316853.695749285,63.0323679727428,61.4259111413626
"DRC",13,"dpc_conflict_lo",21.3,92670.8743749992,205,418,197267.903955892,49.0430622009569,53.0228321401337
"DRC",13,"dpc_conflict_mid",28.1,128019.890732165,315,596,250474.444381994,52.8523489932886,48.8890409366779
"DRC",13,"no_pep",59.8,239677.155379803,0,598,239677.155379803,0,0
"DRC",13,"optimistic_hi",6.5,17360.0391901758,270,335,96589.1490619738,80.5970149253731,82.0269260483522
"DRC",13,"optimistic_lo",10.3,57244.5988561343,635,738,361057.181412959,86.0433604336043,84.1452817439848
"DRC",13,"optimistic_mid",9,43612.853613493,432,522,244098.115089367,82.7586206896552,82.1330641584324
"DRC",13,"with_conflict_hi",56.5,200436.166184023,202,767,291902.66493519,26.3363754889179,31.3345884565582
"DRC",13,"with_conflict_lo",38.3,195482.761900711,155,538,279565.561465795,28.8104089219331,30.0762365450981
"DRC",13,"with_conflict_mid",20.1,94179.032780875,95,296,139195.537438138,32.0945945945946,32.3404797925147
"DRC",14,"cov_conflict_hi",1,148.786874869699,0,1,288.344428561436,0,48.3996012643617
"DRC",14,"cov_conflict_lo",15,2613.19444406411,8,23,3643.03188510858,34.7826086956522,28.268691395595
"DRC",14,"cov_conflict_mid",56,54394.8469311142,50,106,101265.772370805,47.1698113207547,46.2850619141712
"DRC",14,"dpc_conflict_hi",26,18694.2861837753,46,72,51999.5630250637,63.8888888888889,64.049147538481
"DRC",14,"dpc_conflict_lo",16,3658.20455263069,7,23,5033.5630731948,30.4347826086957,27.3237565629862
"DRC",14,"dpc_conflict_mid",9,3272.23943162218,4,13,6521.11253027854,30.7692307692308,49.8208409005569
"DRC",14,"no_pep",84.4,402455.171993175,0,844,402455.171993175,0,0
"DRC",14,"optimistic_hi",28,19848.1628110436,105,133,97236.1917584509,78.9473684210526,79.5876798010052
"DRC",14,"optimistic_lo",12,2402.23830036499,32,44,10253.185567254,72.7272727272727,76.5708102656689
"DRC",14,"optimistic_mid",1,296.381747032546,14,15,2745.67447958596,93.3333333333333,89.205503083627
"DRC",14,"with_conflict_hi",12,3072.20188351278,9,21,4273.99633979953,42.8571428571429,28.1187525851537
"DRC",14,"with_conflict_lo",3,374.518067651995,0,3,374.518067651995,0,0
"DRC",14,"with_conflict_mid",78,100556.452323789,122,434,137326.863391306,28.110599078341,26.775832608032
"DRC",15,"cov_conflict_hi",39.3,248684.648962207,230,623,378333.906648115,36.9181380417335,34.2684743311926
"DRC",15,"cov_conflict_lo",26.2,108241.815479938,109,371,149929.677599856,29.3800539083558,27.8049434823555
"DRC",15,"cov_conflict_mid",45,158639.368241128,142,592,222714.224317522,23.9864864864865,28.7699882092141
"DRC",15,"dpc_conflict_hi",33.6,143052.333772528,482,818,332082.714412512,58.9242053789731,56.9226799336417
"DRC",15,"dpc_conflict_lo",31.6,167067.2725668,411,727,367060.350026098,56.5337001375516,54.4850669501838
"DRC",15,"dpc_conflict_mid",17.2,81485.4812250313,246,418,193680.057630083,58.8516746411483,57.9277896639914
"DRC",15,"no_pep",60.7,312079.133502124,0,607,312079.133502124,0,0
"DRC",15,"optimistic_hi",7.7,28911.8070078902,401,478,160342.792681661,83.8912133891213,81.9687517447131
"DRC",15,"optimistic_lo",10.9,37494.3125388607,456,565,203441.36478606,80.7079646017699,81.569966079273
"DRC",15,"optimistic_mid",7.1,33524.6942593578,355,426,181080.341698794,83.3333333333333,81.4862872773223
"DRC",15,"with_conflict_hi",32.7,181162.711921143,145,472,259147.243732904,30.7203389830508,30.0927498546491
"DRC",15,"with_conflict_lo",45.1,239824.107960014,223,674,372235.223282954,33.0860534124629,35.5718929968879
"DRC",15,"with_conflict_mid",31.5,158104.918220187,151,466,227695.976803377,32.4034334763949,30.5631480890347
"DRC",16,"cov_conflict_hi",113,18395.8048022649,24,137,27230.2208183075,17.5182481751825,32.4434240727972
"DRC",16,"cov_conflict_lo",5,403.757230295156,0,5,496.398552138752,0,18.6626897770849
"DRC",16,"cov_conflict_mid",106,50717.9219667125,58,164,73884.0420046616,35.3658536585366,31.3547004324526
"DRC",16,"dpc_conflict_hi",6,1070.30169365783,1,7,1296.77045937594,14.2857142857143,17.4640595859269
"DRC",16,"dpc_conflict_lo",73,19926.4564784809,84,157,35871.5393938026,53.5031847133758,44.4505119790774
"DRC",16,"dpc_conflict_mid",68,25853.2254425384,100,168,53781.1317020109,59.5238095238095,51.9288184826877
"DRC",16,"no_pep",69,343950.452565499,0,690,343950.452565499,0,0
"DRC",16,"optimistic_hi",34,4848.93801138646,142,176,27086.3299615748,80.6818181818182,82.0982096198885
"DRC",16,"optimistic_lo",2,693.121709108028,20,22,4925.08510914649,90.9090909090909,85.9267059604551
"DRC",16,"optimistic_mid",1,412.344253363678,15,16,5619.14498943096,93.75,92.6617972282393
"DRC",16,"with_conflict_hi",9,1755.16050316757,7,16,3445.92140633775,43.75,49.06556777704
"DRC",16,"with_conflict_lo",49.3333333333333,35295.9886143766,50,198,57797.1430239631,25.2525252525253,38.9312572080895
"DRC",16,"with_conflict_mid",83,259032.806842428,299,1129,376373.759181351,26.4836138175376,31.1767091824232
"DRC",17,"cov_conflict_hi",53.6,405140.289233177,282,818,599391.006283628,34.4743276283619,32.4080133025107
"DRC",17,"cov_conflict_lo",41.7,116353.229981463,166,583,168351.961237754,28.4734133790738,30.8869174282183
"DRC",17,"cov_conflict_mid",68.4,311590.00942845,252,936,450549.855107991,26.9230769230769,30.8422795178203
"DRC",17,"dpc_conflict_hi",18.8,92659.2832251194,276,464,193145.950311152,59.4827586206897,52.02628733564
"DRC",17,"dpc_conflict_lo",39.4,169148.176331012,478,872,327816.598960855,54.8165137614679,48.401582815759
"DRC",17,"dpc_conflict_mid",37.3,204114.743561653,495,868,433825.070737315,57.0276497695853,52.9499889864026
"DRC",17,"no_pep",66.9,170950.447912595,0,669,170950.447912595,0,0
"DRC",17,"optimistic_hi",10,37514.0171361715,454,554,226517.256189357,81.9494584837545,83.4387817655659
"DRC",17,"optimistic_lo",3.7,20579.0865406087,251,288,115042.617659922,87.1527777777778,82.1117713077057
"DRC",17,"optimistic_mid",13.9,64177.7394535775,538,677,352718.450645334,79.4682422451994,81.8048249712603
"DRC",17,"with_conflict_hi",49,164149.96368842,223,713,252352.304579798,31.2762973352034,34.9520647486248
"DRC",17,"with_conflict_lo",47,258372.270564603,216,686,372333.880736649,31.4868804664723,30.6073704457347
"DRC",17,"with_conflict_mid",47.3,175065.103438858,178,651,266728.09573601,27.3425499231951,34.3657056614964
"DRC",18,"cov_conflict_hi",8,2658.28561597871,5,13,3984.85295765607,38.4615384615385,33.2902457323711
"DRC",18,"cov_conflict_lo",22,9443.25093420085,8,30,14520.1000477993,26.6666666666667,34.9642846597872
"DRC",18,"cov_conflict_mid",7,1274.75354535622,6,13,2231.41305618015,46.1538461538462,42.8723632397126
"DRC",18,"dpc_conflict_hi",12,1560.66866041409,9,21,2350.94190704572,42.8571428571429,33.6151754436465
"DRC",18,"dpc_conflict_lo",10,1266.18205611349,1,11,1705.49433321194,9.09090909090909,25.7586477154158
"DRC",18,"dpc_conflict_mid",6,1146.47254535525,3,9,1843.64059786524,33.3333333333333,37.8147483472236
"DRC",18,"no_pep",52.2,229123.015560537,0,522,229123.015560537,0,0
"DRC",18,"optimistic_hi",30,8674.70139750434,182,212,57505.6939332555,85.8490566037736,84.9150565723584
"DRC",18,"optimistic_lo",2,304.15987537544,21,23,3720.02423774152,91.304347826087,91.8237125368812
"DRC",18,"optimistic_mid",2,256.769990635069,19,21,3717.85640618548,90.4761904761905,93.0936011889035
"DRC",18,"with_conflict_hi",104,23662.3266121046,56,160,40349.1584264139,35,41.3560839062891
"DRC",18,"with_conflict_lo",3,752.632170894953,2,5,1218.38080538963,40,38.2268525927521
"DRC",18,"with_conflict_mid",20,68778.4088307873,70,150,126768.373814099,46.6666666666667,45.7448204457934
"DRC",19,"cov_conflict_hi",120,422268.195674645,355,1555,579415.265505927,22.8295819935691,27.1216654421534
"DRC",19,"cov_conflict_lo",73.1,299810.230642928,293,1024,431488.65677052,28.61328125,30.5172393437039
"DRC",19,"cov_conflict_mid",49.4,199812.775176007,226,720,303114.884244585,31.3888888888889,34.0801835997017
"DRC",19,"dpc_conflict_hi",50.5,239954.782305854,789,1294,608214.311868835,60.9737248840804,60.5476593326857
"DRC",19,"dpc_conflict_lo",25.4,80108.3499757184,243,497,148486.623103757,48.8933601609658,46.0501233705466
"DRC",19,"dpc_conflict_mid",27.6,165169.512817167,404,680,364394.37112996,59.4117647058824,54.6728693132695
"DRC",19,"no_pep",70.4,399570.900362974,0,704,399570.900362974,0,0
"DRC",19,"optimistic_hi",16,48484.4741431754,301,365,268367.956429953,82.4657534246575,81.9335829850348
"DRC",19,"optimistic_lo",14.9,78580.9532229739,697,846,433060.817332237,82.387706855792,81.8545224878454
"DRC",19,"optimistic_mid",14.7,56424.2359799109,677,824,324767.089152594,82.1601941747573,82.6262457420987
"DRC",19,"with_conflict_hi",36.3,220496.195158299,229,592,353033.688692142,38.6824324324324,37.542449284329
"DRC",19,"with_conflict_lo",56.7,207603.598479416,247,814,300922.283746073,30.3439803439803,31.0108922825409
"DRC",19,"with_conflict_mid",78.2,398529.60486689,431,1213,610918.424333103,35.5317394888706,34.7654958512772
"DRC",20,"cov_conflict_hi",92,62798.2531894548,56,148,96966.4277643923,37.8378378378378,35.2371180033144
"DRC",20,"cov_conflict_lo",18,7326.9647663675,15,33,13014.1197542399,45.4545454545455,43.6998820916763
"DRC",20,"cov_conflict_mid",88,78476.3807389379,74,162,133116.796253175,45.679012345679,41.0469730734177
"DRC",20,"dpc_conflict_hi",41,22977.4828092968,35,76,44647.1221720592,46.0526315789474,48.5353552671388
"DRC",20,"dpc_conflict_lo",49,30735.8273390709,55,104,58366.8811668541,52.8846153846154,47.3402951732062
"DRC",20,"dpc_conflict_mid",49,32660.0803103603,114,163,100564.464553322,69.9386503067485,67.5232394907814
"DRC",20,"no_pep",31,7134.70526797539,0,31,7134.70526797539,0,0
"DRC",20,"optimistic_hi",13,9884.41342372262,78,91,55921.4801705156,85.7142857142857,82.3244781905216
"DRC",20,"optimistic_lo",4,828.958921432944,31,35,8399.43274405875,88.5714285714286,90.1307749381135
"DRC",20,"optimistic_mid",1,178.16322862111,7,8,1431.35592750636,87.5,87.552835378165
"DRC",20,"with_conflict_hi",9,1629.7823356924,4,13,1979.19633711352,30.7692307692308,17.6543375141196
"DRC",20,"with_conflict_lo",55,19510.8884432023,36,91,29803.5751358752,39.5604395604396,34.5350738820705
"DRC",20,"with_conflict_mid",83,52588.5080689093,53,136,86394.7972635583,38.9705882352941,39.130005816807
