"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","A",5,89000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,90000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,91000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,92000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,93000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,94000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,95000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,96000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,97000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,98000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,99000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,1e+05,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",0,1000,18.156485231403,15.7273863002176,19.5357193702964
"DRC","B",0,2000,28.6963043226483,24.208646975204,32.9369346601415
"DRC","B",0,3000,36.0659434528549,29.9520249565662,42.612159216558
"DRC","B",0,4000,42.4474745432573,34.91315073975,51.6286450797718
"DRC","B",0,5000,47.1409877323275,37.1981505817973,59.3276535565798
"DRC","B",0,6000,51.2992757331704,39.2567089980561,64.7622477755032
"DRC","B",0,7000,53.1931494761285,39.7713486021208,67.5824728057778
"DRC","B",0,8000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,9000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,10000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,11000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,12000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,13000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,14000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,15000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,16000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,17000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,18000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,19000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,20000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,21000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,22000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,23000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,24000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,25000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,26000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,27000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,28000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,29000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,30000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,31000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,32000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,33000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,34000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,35000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,36000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,37000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,38000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,39000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,40000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,41000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,42000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,43000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,44000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,45000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,46000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,47000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,48000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,49000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,50000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,51000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,52000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,53000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,54000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,55000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,56000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,57000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,58000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,59000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,60000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,61000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,62000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,63000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,64000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,65000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,66000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,67000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,68000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,69000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,70000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,71000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,72000,53.316662981104,40.0389611962345,68.8176078555331
